itemDescription,Member_number,Date
juice,84,2027-01-10
milk,21,2023-01-31
ice cream,45,2036-06-08
cereal,22,2032-04-28
potato chips,58,2030-04-09
pasta,35,2026-05-04
bananas,28,2026-02-01
potatoes,36,2036-08-11
eggs,80,2025-11-10
juice,3,2024-05-03
pasta,83,2025-11-09
cereal,9,2025-12-30
potatoes,77,2029-08-16
juice,36,2030-03-20
sugar,99,2034-02-21
juice,20,2025-04-15
pasta,55,2031-03-04
rice,88,2030-07-09
beef,37,2028-07-09
potato chips,79,2024-04-12
soda,56,2032-08-24
cereal,33,2026-04-04
juice,62,2026-02-07
olive oil,71,2033-06-12
chicken,80,2026-09-03
potato chips,67,2030-11-13
milk,5,2030-01-13
vinegar,55,2031-09-29
onions,45,2024-07-26
yogurt,2,2026-06-26
juice,5,2025-02-26
olive oil,4,2030-01-04
potato chips,3,2033-09-29
eggs,52,2024-11-17
eggs,6,2029-04-13
vinegar,13,2027-10-10
eggs,22,2031-11-10
milk,41,2031-12-25
pasta,60,2029-02-04
juice,85,2032-01-22
eggs,41,2030-12-14
potato chips,89,2027-02-20
vinegar,96,2029-11-29
yogurt,26,2030-03-01
sugar,3,2023-06-28
apples,35,2025-10-13
beef,99,2033-10-10
yogurt,88,2035-07-27
rice,20,2032-06-02
yogurt,96,2029-06-23
vinegar,83,2023-08-05
vinegar,80,2034-04-29
milk,52,2030-11-09
chicken,20,2024-05-14
chicken,73,2033-10-07
olive oil,56,2029-02-26
ice cream,30,2029-04-28
salmon,85,2025-09-02
onions,12,2034-06-09
beef,74,2026-05-18
chocolate,78,2029-06-11
chicken,5,2025-10-02
pasta,75,2023-03-02
bread,29,2024-03-23
sugar,32,2035-03-05
juice,13,2030-07-22
beef,66,2030-07-19
flour,8,2034-12-19
vinegar,58,2035-12-26
potato chips,54,2024-08-15
cereal,36,2029-03-17
eggs,66,2029-09-03
eggs,19,2036-08-23
pasta,64,2034-10-23
olive oil,45,2034-06-13
chocolate,70,2030-08-11
vinegar,88,2024-09-10
juice,1,2031-07-13
flour,21,2035-06-02
juice,72,2031-07-23
juice,81,2036-02-04
cereal,24,2034-02-26
juice,69,2033-04-05
juice,76,2032-05-09
chicken,15,2032-10-19
ice cream,31,2035-03-13
soda,80,2034-03-18
potato chips,67,2025-09-27
tomatoes,31,2027-11-21
ice cream,64,2034-10-23
potato chips,48,2023-05-05
vinegar,49,2030-01-24
pasta,45,2034-08-31
butter,82,2034-02-20
onions,85,2030-02-14
salmon,39,2028-08-02
beef,71,2029-01-18
chicken,59,2029-10-18
olive oil,78,2028-12-14
eggs,41,2028-06-29
eggs,36,2035-04-07
rice,69,2031-10-24
eggs,46,2034-11-03
cereal,60,2031-09-12
beef,9,2029-02-25
beef,83,2024-12-28
juice,98,2028-06-30
pasta,55,2027-05-31
vinegar,3,2030-06-02
milk,15,2031-01-28
chicken,42,2032-10-28
olive oil,2,2031-07-01
eggs,85,2034-10-10
eggs,16,2023-08-22
chicken,56,2029-02-26
flour,46,2033-08-18
butter,18,2036-07-07
chicken,23,2030-11-03
flour,36,2030-10-08
rice,8,2033-03-20
yogurt,9,2029-03-16
pasta,48,2030-03-12
juice,62,2029-07-13
pasta,16,2031-07-06
salmon,55,2023-04-17
chicken,85,2032-11-20
juice,8,2033-06-04
olive oil,75,2024-07-02
butter,92,2024-07-07
vinegar,85,2028-09-18
pasta,40,2024-03-05
rice,50,2031-03-02
cookies,89,2023-03-01
onions,29,2036-02-15
yogurt,69,2023-10-18
bananas,8,2023-12-01
chicken,57,2033-08-20
pasta,7,2028-06-03
cereal,92,2024-06-17
eggs,23,2024-04-01
cheese,72,2026-11-08
sugar,31,2034-12-30
cheese,45,2024-07-26
bread,10,2033-06-26
eggs,80,2030-12-10
juice,42,2032-04-03
cereal,20,2026-04-28
bread,58,2026-08-17
chicken,43,2023-07-15
beef,88,2035-03-16
salmon,83,2032-09-26
juice,99,2034-02-21
eggs,99,2028-04-22
eggs,74,2027-07-31
cereal,77,2026-12-12
bread,14,2024-02-02
ice cream,52,2034-05-13
milk,52,2032-11-26
vinegar,11,2024-09-30
bananas,89,2026-04-27
rice,46,2031-11-18
eggs,47,2026-10-28
cookies,37,2035-10-20
olive oil,22,2032-04-28
eggs,8,2033-06-04
beef,50,2030-01-22
eggs,83,2034-04-10
beef,68,2026-01-26
ice cream,74,2036-07-24
sugar,61,2034-01-03
salmon,37,2024-10-13
rice,89,2025-03-02
yogurt,91,2024-05-07
tomatoes,33,2023-02-28
potato chips,13,2025-12-04
eggs,37,2035-12-11
yogurt,84,2030-07-26
cereal,21,2024-12-26
beef,71,2030-11-06
juice,74,2036-02-05
apples,52,2036-08-06
butter,2,2023-06-27
pasta,56,2023-08-17
flour,8,2034-05-12
carrots,24,2030-12-13
olive oil,98,2034-01-26
juice,9,2029-05-18
chicken,65,2025-04-11
olive oil,94,2034-12-02
eggs,62,2025-06-08
olive oil,3,2023-02-06
milk,49,2028-06-05
juice,29,2031-08-04
potato chips,20,2030-09-18
potato chips,56,2036-07-26
flour,43,2036-06-21
bananas,8,2032-10-10
juice,58,2024-09-08
rice,44,2031-11-02
pasta,49,2034-09-07
rice,47,2027-03-02
olive oil,68,2036-06-09
salmon,82,2033-05-10
potato chips,85,2031-04-29
chicken,50,2033-06-05
potato chips,22,2031-11-10
eggs,79,2034-08-26
eggs,66,2023-11-25
vinegar,45,2024-01-31
bread,96,2032-03-26
salmon,87,2031-02-03
potato chips,26,2034-09-10
eggs,15,2035-10-06
potato chips,13,2027-08-27
chocolate,14,2034-09-17
cookies,85,2035-07-22
pasta,44,2023-02-07
juice,61,2035-11-11
beef,67,2024-08-13
salmon,75,2026-03-20
butter,50,2027-04-26
bananas,78,2032-08-08
pasta,71,2030-10-22
olive oil,37,2035-12-11
yogurt,13,2033-12-02
carrots,10,2034-02-07
eggs,34,2028-08-25
yogurt,12,2029-05-11
onions,94,2023-09-23
ice cream,24,2026-08-24
butter,45,2023-07-13
eggs,40,2032-12-03
beef,97,2023-03-04
eggs,64,2025-05-11
pasta,80,2034-04-29
ice cream,87,2034-05-26
pasta,37,2030-05-03
potato chips,40,2034-05-30
rice,62,2035-10-08
juice,82,2033-05-10
soda,9,2029-10-26
chicken,11,2026-04-06
beef,27,2031-10-26
pasta,97,2025-07-13
pasta,71,2028-11-10
potato chips,41,2031-12-25
olive oil,8,2033-10-01
potato chips,5,2025-03-24
vinegar,63,2023-08-23
beef,96,2034-07-11
butter,90,2024-07-19
pasta,72,2028-11-26
vinegar,62,2023-08-30
chicken,29,2027-12-19
bread,20,2032-11-25
rice,52,2027-04-03
rice,68,2031-05-30
olive oil,46,2026-07-11
vinegar,23,2034-08-14
yogurt,28,2030-03-30
cereal,23,2023-02-24
beef,94,2027-04-14
beef,80,2025-12-03
sugar,48,2028-03-27
butter,17,2035-06-15
potato chips,39,2032-05-06
rice,24,2026-10-14
chicken,30,2027-12-27
olive oil,47,2027-05-03
potato chips,23,2034-03-12
olive oil,36,2028-03-02
juice,60,2031-03-13
butter,6,2026-09-25
chocolate,11,2033-02-18
potato chips,28,2028-09-21
pasta,13,2036-01-05
pasta,89,2028-05-09
yogurt,28,2028-03-18
chicken,5,2028-05-30
potato chips,74,2028-09-29
cereal,25,2032-03-02
beef,36,2028-10-10
potato chips,38,2033-01-21
vinegar,98,2032-10-09
butter,72,2028-02-19
beef,96,2034-05-07
eggs,79,2025-10-15
flour,68,2035-10-01
potato chips,5,2025-03-24
chicken,81,2024-04-19
potato chips,53,2024-12-30
juice,4,2026-10-26
beef,88,2035-10-21
flour,11,2030-04-12
olive oil,29,2036-03-08
cheese,53,2027-12-11
chocolate,3,2026-08-27
vinegar,62,2031-03-10
milk,24,2036-07-29
sugar,6,2025-08-24
cereal,34,2032-04-19
potato chips,38,2031-03-29
tomatoes,21,2029-12-30
pasta,96,2034-10-04
milk,3,2024-06-09
soda,67,2026-09-07
juice,27,2030-02-04
juice,2,2023-02-20
eggs,81,2030-06-15
juice,20,2031-11-23
vinegar,18,2036-07-07
potato chips,82,2024-07-17
ice cream,45,2023-08-03
tomatoes,20,2030-09-18
flour,71,2034-01-31
olive oil,79,2031-08-10
salmon,86,2031-09-04
pasta,13,2026-05-23
eggs,24,2023-07-10
pasta,61,2027-12-15
beef,9,2035-01-26
eggs,85,2032-11-20
eggs,5,2026-04-20
chocolate,36,2025-06-23
flour,7,2024-08-02
butter,3,2031-06-14
beef,13,2030-07-22
milk,96,2030-05-24
chocolate,14,2026-09-09
olive oil,30,2027-06-15
juice,97,2024-05-06
ice cream,88,2030-11-27
chicken,76,2031-05-02
beef,99,2033-10-10
eggs,67,2030-11-13
chocolate,55,2034-11-26
salmon,72,2024-08-06
chicken,69,2035-11-07
chicken,80,2027-02-02
beef,70,2023-04-16
potato chips,79,2024-11-08
soda,91,2023-10-08
butter,77,2027-01-17
chicken,34,2030-07-01
cheese,87,2024-11-28
sugar,51,2030-07-16
potatoes,39,2033-02-11
sugar,62,2035-12-27
salmon,60,2029-07-03
rice,87,2030-03-31
pasta,94,2035-10-17
salmon,78,2032-04-12
beef,68,2030-03-10
ice cream,90,2027-06-25
potato chips,49,2033-04-25
eggs,31,2033-05-01
yogurt,3,2030-08-15
milk,14,2026-09-27
vinegar,30,2035-08-04
potato chips,4,2029-03-19
milk,73,2032-11-03
chicken,39,2031-09-06
carrots,34,2032-09-01
soda,24,2025-01-10
sugar,18,2036-03-14
sugar,65,2033-08-01
juice,49,2025-01-09
cereal,60,2035-03-20
cereal,44,2035-11-21
potato chips,20,2024-07-25
juice,83,2026-10-04
juice,31,2035-07-21
ice cream,44,2032-02-05
potato chips,67,2031-07-26
vinegar,5,2024-02-28
rice,6,2036-02-09
bread,12,2023-03-22
eggs,84,2035-03-11
soda,7,2031-07-05
beef,72,2031-07-23
potato chips,34,2031-09-08
vinegar,63,2030-02-13
potatoes,53,2027-12-11
rice,1,2030-04-13
salmon,83,2035-11-23
milk,43,2034-12-18
beef,69,2032-12-11
olive oil,20,2028-12-15
cereal,93,2032-10-02
beef,57,2028-03-11
tomatoes,27,2032-11-10
cereal,41,2029-04-30
eggs,17,2025-09-08
onions,88,2028-02-17
juice,36,2031-01-26
eggs,41,2033-12-18
salmon,45,2033-04-10
juice,70,2024-01-10
bread,66,2023-01-01
eggs,44,2036-07-10
juice,27,2036-03-02
ice cream,2,2025-08-15
juice,74,2034-01-01
flour,47,2033-09-24
pasta,97,2029-07-23
cereal,91,2034-05-27
juice,65,2035-08-18
cookies,27,2032-11-10
sugar,71,2030-11-06
chicken,34,2035-01-10
sugar,37,2024-11-27
vinegar,21,2029-01-02
butter,52,2034-12-06
sugar,64,2023-05-08
eggs,83,2034-04-10
pasta,53,2027-11-16
juice,70,2031-12-12
butter,47,2032-12-09
potato chips,40,2033-12-07
eggs,87,2023-06-06
salmon,31,2024-12-25
potato chips,38,2033-01-21
eggs,5,2028-05-30
chicken,39,2029-07-25
rice,57,2028-06-27
ice cream,37,2031-01-13
chicken,46,2035-02-03
yogurt,10,2029-09-17
onions,55,2033-07-03
eggs,37,2023-04-08
potato chips,56,2026-04-21
potato chips,27,2031-06-27
juice,56,2032-05-01
eggs,31,2034-03-21
juice,77,2029-08-16
chicken,84,2026-02-11
chicken,50,2023-04-02
bananas,37,2023-09-22
beef,64,2024-09-20
juice,33,2028-04-03
potato chips,73,2035-08-29
salmon,37,2032-08-03
salmon,66,2023-01-01
ice cream,70,2029-07-31
juice,11,2030-10-18
bread,15,2031-05-24
cereal,78,2027-02-01
eggs,78,2025-05-01
juice,70,2031-02-08
flour,7,2028-06-03
rice,72,2026-10-15
eggs,52,2033-04-14
potato chips,78,2023-05-03
potato chips,9,2036-01-15
chocolate,49,2036-01-10
juice,31,2032-07-24
potato chips,33,2028-04-29
butter,72,2034-08-24
pasta,4,2029-03-18
pasta,82,2025-06-17
potatoes,42,2026-06-13
olive oil,3,2033-06-30
vinegar,85,2032-11-20
ice cream,93,2032-02-01
vinegar,76,2023-07-05
olive oil,25,2028-10-19
vinegar,73,2035-08-29
chicken,19,2026-05-13
flour,16,2035-04-24
milk,58,2027-04-17
bananas,50,2031-05-22
sugar,21,2032-11-04
chicken,78,2029-09-26
tomatoes,11,2029-02-13
sugar,99,2033-05-22
vinegar,93,2025-08-13
potato chips,98,2029-07-01
chicken,68,2034-04-02
cereal,43,2025-01-27
yogurt,89,2030-04-03
rice,16,2023-08-22
beef,89,2023-04-21
pasta,16,2026-11-27
chicken,55,2032-01-14
olive oil,35,2025-10-25
olive oil,81,2028-12-10
juice,8,2034-06-20
flour,38,2023-11-21
chicken,94,2027-08-31
juice,25,2023-12-30
beef,40,2034-04-12
beef,14,2026-03-19
juice,87,2027-12-26
eggs,77,2023-05-10
chicken,22,2033-01-06
bread,56,2025-03-18
eggs,84,2027-05-01
flour,12,2026-06-08
rice,66,2032-06-03
olive oil,93,2032-11-29
vinegar,26,2030-03-01
vinegar,64,2026-08-25
beef,35,2034-12-16
potato chips,78,2029-09-26
potato chips,9,2035-02-07
ice cream,31,2028-05-28
chocolate,24,2023-01-22
potato chips,7,2026-10-20
eggs,41,2033-07-17
juice,92,2034-06-22
potato chips,28,2026-06-09
yogurt,4,2036-02-25
olive oil,3,2024-01-08
pasta,72,2031-02-25
salmon,34,2023-08-14
eggs,73,2029-07-14
olive oil,46,2031-11-18
juice,82,2032-04-16
ice cream,27,2035-06-28
beef,69,2035-01-15
vinegar,30,2028-12-16
potato chips,84,2029-01-20
chicken,2,2033-09-28
beef,68,2033-06-18
milk,17,2035-06-15
eggs,68,2026-01-26
pasta,53,2028-03-14
eggs,35,2030-06-17
bread,17,2024-08-28
eggs,2,2028-02-07
potatoes,71,2036-01-21
juice,36,2030-10-08
bread,13,2027-02-09
chicken,98,2031-06-07
potatoes,56,2027-10-29
butter,15,2031-10-30
vinegar,84,2026-02-11
flour,68,2027-01-01
chicken,19,2026-05-13
milk,46,2029-06-16
pasta,96,2027-05-25
potato chips,61,2032-03-16
milk,32,2035-03-05
juice,93,2032-02-01
salmon,44,2023-02-07
olive oil,44,2023-11-05
rice,30,2029-01-01
cereal,59,2029-10-18
potato chips,41,2025-08-09
salmon,85,2032-01-22
eggs,94,2034-09-06
apples,84,2030-07-26
onions,21,2033-12-26
flour,70,2033-04-23
potato chips,21,2034-07-28
rice,81,2023-12-19
rice,9,2024-03-04
sugar,19,2029-11-08
olive oil,35,2025-03-23
sugar,54,2023-11-01
olive oil,30,2032-09-21
chicken,80,2035-09-08
chicken,80,2027-02-02
rice,81,2030-09-17
pasta,58,2024-09-08
chicken,87,2023-06-06
eggs,41,2030-12-14
rice,41,2028-06-12
rice,25,2032-01-21
tomatoes,31,2032-07-29
juice,88,2036-08-07
flour,39,2026-11-17
potato chips,75,2030-05-15
olive oil,19,2034-06-29
rice,84,2031-10-20
tomatoes,36,2031-04-16
pasta,21,2033-12-26
salmon,74,2023-10-26
chicken,10,2033-06-13
butter,75,2031-02-15
potato chips,86,2033-10-06
chocolate,80,2034-03-03
eggs,54,2027-07-27
salmon,89,2028-08-30
eggs,66,2032-02-15
beef,14,2029-06-09
chocolate,78,2026-08-07
vinegar,85,2034-09-23
cheese,41,2030-01-10
onions,83,2023-08-05
potato chips,48,2028-07-13
olive oil,93,2031-08-12
beef,72,2026-11-08
pasta,79,2031-10-18
pasta,98,2023-09-21
potato chips,21,2029-01-02
sugar,9,2030-07-08
potatoes,30,2024-03-16
chicken,74,2031-09-03
eggs,8,2030-03-17
eggs,41,2031-12-25
salmon,60,2034-02-25
milk,16,2031-01-12
chocolate,58,2025-12-23
chicken,72,2027-06-23
potato chips,83,2023-08-05
vinegar,15,2035-10-06
eggs,85,2025-10-18
eggs,82,2035-01-12
flour,75,2035-12-12
chicken,18,2023-06-24
rice,66,2033-01-26
rice,42,2027-01-30
chicken,87,2034-08-10
eggs,46,2035-01-21
chicken,14,2023-03-15
pasta,56,2024-02-20
beef,69,2033-02-15
flour,5,2031-02-13
chicken,9,2030-06-23
butter,74,2026-03-11
chicken,33,2024-02-01
beef,68,2026-02-22
cheese,75,2030-06-11
soda,94,2030-11-22
flour,62,2033-12-23
cereal,75,2025-06-13
potatoes,87,2035-10-30
rice,87,2028-12-22
eggs,61,2032-03-16
milk,61,2034-01-03
potatoes,56,2036-07-26
pasta,52,2030-10-11
beef,70,2036-01-11
sugar,81,2028-12-10
salmon,48,2025-12-12
rice,69,2024-08-23
pasta,13,2033-01-19
soda,24,2032-10-14
salmon,12,2031-04-18
yogurt,64,2026-10-29
flour,41,2034-04-06
rice,43,2027-10-16
olive oil,59,2035-10-31
cookies,10,2026-07-14
pasta,11,2027-03-21
eggs,64,2026-08-04
chicken,9,2035-04-13
eggs,37,2032-03-30
milk,17,2036-02-23
cereal,83,2035-10-19
chocolate,84,2030-07-26
rice,13,2026-02-18
beef,98,2036-04-09
rice,15,2035-06-05
yogurt,87,2035-08-15
flour,51,2033-04-28
ice cream,54,2026-05-25
rice,45,2026-01-01
chicken,76,2028-06-22
cereal,85,2030-02-14
juice,75,2034-07-30
ice cream,34,2036-05-10
beef,98,2034-01-26
eggs,40,2026-06-30
juice,49,2027-02-17
yogurt,20,2032-06-02
soda,39,2032-05-06
onions,14,2024-02-02
salmon,33,2034-06-30
juice,6,2023-06-11
rice,40,2031-07-17
beef,38,2036-08-02
rice,38,2023-09-07
sugar,34,2024-06-30
salmon,9,2025-05-08
chicken,15,2035-06-05
bread,26,2029-01-12
juice,33,2025-06-11
salmon,34,2032-02-16
juice,32,2024-05-04
juice,34,2028-02-08
juice,33,2031-08-13
olive oil,89,2023-02-15
ice cream,21,2029-12-30
potato chips,33,2031-09-30
eggs,96,2034-02-12
milk,97,2029-12-07
tomatoes,60,2029-07-03
butter,16,2031-01-12
eggs,66,2033-06-11
eggs,13,2027-12-29
potato chips,62,2028-10-24
beef,38,2031-03-28
olive oil,56,2030-12-19
potato chips,21,2034-11-14
chicken,1,2030-06-16
milk,51,2033-05-18
butter,51,2026-10-03
vinegar,84,2025-09-13
vinegar,12,2032-07-12
juice,19,2032-09-11
juice,57,2032-03-24
eggs,85,2033-03-06
chicken,59,2029-08-05
eggs,42,2032-03-15
salmon,41,2025-06-02
potato chips,5,2028-05-30
beef,14,2023-03-15
cereal,40,2024-02-11
beef,40,2034-07-23
beef,54,2024-08-26
eggs,40,2024-03-05
chocolate,8,2026-08-11
vinegar,85,2033-07-06
beef,99,2029-07-09
olive oil,41,2028-06-12
eggs,58,2026-07-18
ice cream,31,2035-07-21
salmon,49,2031-08-08
olive oil,64,2026-02-12
sugar,43,2028-06-11
pasta,52,2034-05-13
chocolate,64,2026-05-10
eggs,85,2031-02-11
juice,97,2024-03-09
cereal,42,2023-09-18
eggs,32,2031-04-05
eggs,58,2031-06-02
yogurt,42,2027-06-10
vinegar,32,2035-09-07
olive oil,80,2025-11-10
potatoes,53,2030-11-05
cereal,62,2035-12-27
ice cream,60,2036-05-16
olive oil,13,2027-09-20
cheese,47,2025-01-28
flour,52,2035-01-28
juice,6,2034-04-23
potato chips,53,2027-05-29
beef,4,2032-07-06
carrots,5,2033-07-10
juice,4,2025-03-12
bread,10,2024-03-06
beef,30,2023-08-28
ice cream,85,2032-07-04
bread,37,2036-03-29
juice,54,2032-09-14
juice,63,2035-07-17
rice,21,2035-05-15
beef,13,2027-09-20
pasta,53,2033-06-29
beef,11,2029-04-07
potato chips,12,2029-04-15
cereal,71,2034-01-31
salmon,7,2029-02-11
sugar,94,2029-06-01
chicken,66,2033-01-26
ice cream,41,2027-02-26
ice cream,98,2029-08-15
juice,37,2032-04-30
potato chips,12,2023-03-22
beef,85,2023-12-04
cheese,45,2030-07-21
olive oil,46,2032-10-21
milk,29,2023-12-02
eggs,50,2032-03-17
sugar,45,2027-05-04
flour,12,2023-02-13
sugar,16,2033-02-05
potato chips,13,2027-02-09
ice cream,35,2035-02-18
onions,69,2032-11-19
pasta,66,2025-05-18
juice,58,2030-04-09
ice cream,23,2029-09-24
pasta,92,2023-07-03
chicken,31,2027-04-09
chicken,65,2027-10-09
chocolate,87,2028-12-22
cereal,41,2036-01-01
potato chips,75,2026-08-30
eggs,31,2034-12-30
juice,50,2031-01-11
juice,33,2032-07-22
salmon,52,2030-10-11
chocolate,46,2027-01-19
sugar,84,2024-01-26
juice,73,2035-01-02
juice,56,2035-10-03
rice,38,2031-08-27
soda,99,2025-08-19
beef,13,2026-02-18
cereal,59,2029-08-05
potato chips,46,2024-09-28
rice,94,2029-06-01
eggs,24,2030-04-02
salmon,29,2030-06-03
juice,9,2028-10-28
olive oil,42,2029-09-21
yogurt,22,2024-12-09
chocolate,8,2029-10-15
olive oil,53,2033-06-29
carrots,71,2033-06-17
juice,9,2035-01-16
potato chips,73,2024-03-03
pasta,64,2034-03-31
cookies,47,2033-06-09
vinegar,16,2028-08-05
carrots,90,2026-05-29
vinegar,11,2029-06-02
salmon,20,2035-11-30
butter,91,2031-06-05
chicken,34,2032-04-19
cheese,65,2032-04-24
beef,17,2036-02-23
vinegar,24,2026-08-24
beef,91,2024-03-18
olive oil,83,2032-09-26
yogurt,36,2035-06-12
salmon,41,2025-06-02
cereal,77,2036-05-06
rice,98,2023-12-08
chicken,63,2034-03-23
juice,26,2032-03-07
olive oil,86,2025-07-27
flour,2,2034-07-24
beef,96,2024-08-31
cereal,99,2030-12-26
juice,87,2027-12-26
olive oil,63,2034-03-23
yogurt,57,2023-07-19
potato chips,94,2023-10-25
ice cream,34,2027-05-05
juice,57,2031-12-23
olive oil,6,2033-03-07
beef,80,2030-12-10
yogurt,53,2027-09-19
beef,49,2034-10-15
eggs,92,2029-03-31
cookies,26,2030-03-23
cookies,56,2036-07-26
tomatoes,65,2031-08-05
juice,62,2024-07-04
eggs,26,2033-09-18
beef,96,2034-02-12
juice,97,2027-07-04
yogurt,49,2032-04-18
cookies,49,2031-10-27
butter,26,2033-10-21
pasta,90,2029-05-12
ice cream,29,2024-06-02
olive oil,51,2031-07-07
bananas,98,2024-05-11
salmon,45,2036-06-08
vinegar,42,2029-06-12
chocolate,85,2030-02-14
vinegar,57,2025-10-19
potato chips,7,2034-01-15
potato chips,46,2024-09-28
eggs,48,2025-09-24
beef,34,2029-12-15
potato chips,67,2027-02-27
olive oil,98,2032-04-29
beef,7,2034-05-06
beef,95,2023-03-27
potato chips,7,2024-04-10
salmon,19,2023-03-06
tomatoes,34,2031-10-08
salmon,9,2024-09-24
butter,13,2025-09-14
potato chips,81,2035-09-01
beef,20,2034-06-05
vinegar,11,2024-06-07
rice,80,2031-01-30
beef,17,2035-06-15
eggs,12,2028-11-06
chocolate,9,2027-08-12
carrots,30,2035-08-04
potato chips,7,2027-12-20
flour,12,2033-02-19
potato chips,87,2033-09-12
chocolate,97,2035-04-15
butter,32,2033-08-24
beef,75,2025-11-07
flour,79,2025-05-22
juice,41,2026-11-28
flour,56,2033-02-14
flour,51,2033-04-28
milk,62,2033-10-12
juice,5,2029-08-11
vinegar,32,2031-04-05
ice cream,52,2034-06-23
sugar,84,2027-01-10
olive oil,97,2036-05-11
rice,18,2024-08-30
soda,54,2023-12-14
bread,25,2025-05-21
potato chips,92,2025-12-06
chocolate,99,2027-02-04
olive oil,53,2024-12-03
potato chips,33,2025-06-11
eggs,37,2035-11-14
carrots,2,2023-04-29
rice,18,2032-04-13
bread,12,2024-07-27
yogurt,86,2031-01-23
potato chips,90,2034-01-09
juice,23,2033-11-10
ice cream,61,2025-06-07
olive oil,60,2031-03-13
juice,58,2024-09-08
chicken,20,2030-03-26
eggs,66,2031-05-07
ice cream,64,2031-12-03
eggs,85,2032-02-07
olive oil,70,2023-04-16
sugar,3,2032-08-27
juice,44,2029-05-29
potato chips,10,2033-06-28
butter,35,2025-04-17
onions,49,2034-01-02
beef,15,2023-02-08
chocolate,95,2032-02-02
beef,35,2025-09-16
potato chips,25,2030-04-10
butter,86,2031-09-04
tomatoes,16,2032-05-07
olive oil,90,2029-01-22
chicken,96,2031-06-16
pasta,29,2027-08-18
chocolate,24,2033-10-02
chicken,46,2025-08-29
rice,83,2023-07-08
eggs,11,2032-08-05
juice,12,2034-07-05
tomatoes,40,2034-12-29
juice,59,2024-10-25
sugar,73,2035-01-02
sugar,20,2024-12-10
chicken,10,2033-01-12
juice,79,2024-04-12
olive oil,61,2032-05-16
chocolate,71,2029-02-09
vinegar,19,2033-01-15
potato chips,25,2033-03-02
soda,43,2036-06-21
eggs,48,2024-03-20
chicken,72,2032-07-05
pasta,67,2028-10-25
bread,44,2023-01-21
yogurt,39,2025-06-21
milk,53,2027-09-19
cereal,49,2032-06-16
potato chips,19,2023-03-06
beef,51,2026-01-25
potato chips,70,2036-08-13
yogurt,41,2029-12-10
carrots,21,2032-05-28
eggs,19,2035-08-19
pasta,52,2026-12-27
juice,86,2031-01-23
eggs,78,2030-12-11
juice,80,2036-01-23
flour,57,2028-07-05
beef,83,2035-10-19
eggs,85,2030-10-28
salmon,25,2036-05-19
yogurt,21,2024-12-26
milk,25,2033-08-03
salmon,23,2024-06-25
bread,86,2029-11-28
sugar,75,2030-06-11
butter,11,2030-05-26
rice,64,2036-01-20
eggs,27,2035-05-22
olive oil,48,2031-04-14
beef,22,2026-05-12
potato chips,9,2025-05-08
salmon,74,2031-01-27
chocolate,75,2031-12-07
milk,6,2033-05-11
olive oil,53,2036-02-01
beef,97,2033-12-05
juice,60,2031-03-13
pasta,51,2031-06-03
juice,42,2025-09-25
cereal,44,2031-11-02
soda,22,2023-04-14
juice,50,2027-04-26
potato chips,62,2033-12-23
butter,20,2028-12-15
yogurt,82,2034-02-20
beef,81,2036-02-04
pasta,29,2031-08-04
ice cream,92,2027-11-15
bread,20,2029-05-23
rice,19,2028-12-23
salmon,69,2033-08-21
eggs,78,2025-04-09
chocolate,44,2029-08-25
chocolate,20,2026-04-28
cereal,19,2023-03-06
potato chips,54,2033-11-28
butter,98,2033-12-13
chicken,92,2033-02-06
olive oil,90,2033-03-05
soda,66,2032-07-11
eggs,99,2034-02-21
cereal,88,2030-06-04
pasta,20,2034-06-05
salmon,84,2027-05-01
eggs,57,2031-08-30
olive oil,62,2036-06-27
chicken,16,2028-08-05
chicken,97,2027-12-23
chicken,97,2032-05-23
potato chips,22,2033-01-06
beef,71,2035-10-24
chicken,5,2030-01-13
carrots,88,2028-02-17
cereal,26,2026-10-24
juice,87,2035-10-30
flour,36,2030-04-22
rice,56,2024-11-12
rice,24,2029-09-02
soda,11,2027-01-18
salmon,55,2023-04-17
chocolate,63,2024-11-30
chicken,5,2029-06-28
potato chips,85,2031-04-29
vinegar,67,2028-10-25
vinegar,36,2029-04-27
vinegar,38,2035-07-07
cereal,30,2032-09-21
potato chips,8,2027-08-23
vinegar,62,2026-07-01
chicken,69,2025-09-05
cereal,88,2033-08-26
apples,23,2028-01-10
