itemDescription,Member_number,Date
yogurt,87,2033-04-21
milk,41,2027-09-29
bread,24,2023-01-22
bread,77,2024-10-11
cheese,21,2032-11-04
chocolate,54,2033-09-04
ice cream,20,2029-04-25
bread,9,2033-08-25
cereal,11,2036-02-16
onions,2,2026-10-09
sugar,64,2026-02-03
yogurt,34,2029-12-15
yogurt,64,2029-05-15
chocolate,77,2027-01-25
yogurt,64,2036-06-01
apples,43,2029-02-15
cereal,55,2024-02-12
chicken,50,2033-06-05
butter,14,2030-09-12
ice cream,8,2033-06-04
cereal,48,2025-04-06
cereal,79,2034-07-04
flour,63,2027-09-14
sugar,4,2029-05-08
butter,92,2031-02-16
eggs,40,2034-12-31
ice cream,46,2027-01-19
juice,91,2024-04-13
ice cream,20,2028-12-15
sugar,84,2024-11-26
soda,17,2026-09-06
flour,95,2026-02-21
pasta,19,2028-11-27
soda,10,2029-12-22
yogurt,68,2025-02-08
milk,37,2032-07-01
cereal,65,2023-08-25
butter,85,2030-10-12
ice cream,90,2026-05-29
bread,84,2033-04-07
tomatoes,56,2034-12-21
sugar,19,2029-08-23
cereal,35,2027-10-25
apples,18,2023-11-22
yogurt,5,2029-08-10
butter,41,2029-04-30
flour,55,2025-05-14
flour,28,2023-07-02
chicken,63,2024-07-03
rice,71,2033-07-20
pasta,97,2028-07-27
soda,5,2036-05-09
cereal,52,2036-08-06
potatoes,34,2024-12-08
bread,41,2028-02-24
milk,37,2035-08-17
cereal,25,2023-07-04
sugar,97,2032-11-30
cereal,1,2027-05-26
flour,21,2028-06-15
bananas,23,2030-08-29
soda,19,2028-11-27
eggs,71,2031-08-19
cookies,15,2035-10-06
milk,60,2029-03-02
chicken,44,2032-02-05
soda,20,2026-04-28
chocolate,49,2033-07-26
butter,33,2028-04-29
bananas,53,2025-06-25
yogurt,96,2026-11-21
cereal,67,2033-05-05
sugar,29,2027-08-18
butter,5,2025-03-24
bread,34,2030-01-30
ice cream,1,2024-04-30
butter,82,2033-01-23
ice cream,37,2035-07-01
flour,55,2025-05-14
onions,90,2028-11-30
bread,33,2026-12-15
chocolate,23,2025-05-16
bread,93,2036-01-02
soda,13,2034-10-11
bread,28,2023-05-21
tomatoes,24,2036-03-20
butter,25,2032-02-22
soda,88,2035-02-02
cereal,51,2028-02-16
potatoes,92,2034-09-20
soda,5,2025-03-24
cereal,87,2034-04-26
ice cream,15,2031-05-24
sugar,86,2028-05-26
ice cream,65,2034-11-22
sugar,5,2029-08-10
flour,9,2028-10-28
butter,15,2025-01-30
butter,24,2029-09-02
cheese,45,2028-08-07
sugar,39,2032-12-22
butter,64,2035-06-09
cookies,7,2024-04-10
flour,61,2026-12-24
tomatoes,25,2023-12-30
milk,31,2025-11-14
cereal,99,2033-05-22
chocolate,59,2029-08-05
potatoes,24,2023-01-22
cereal,55,2024-02-12
cereal,42,2023-04-20
yogurt,5,2030-01-13
bananas,61,2031-04-25
bread,5,2025-03-24
milk,85,2030-02-14
chocolate,17,2031-03-08
flour,80,2025-11-10
yogurt,2,2023-06-20
chocolate,10,2027-03-18
sugar,34,2027-01-03
ice cream,29,2032-01-02
milk,72,2024-07-31
pasta,16,2036-07-16
bread,68,2033-06-19
soda,53,2027-12-11
rice,48,2026-06-22
chocolate,99,2036-04-27
ice cream,5,2030-01-13
sugar,66,2031-05-07
yogurt,79,2030-04-05
carrots,39,2030-08-30
butter,35,2033-07-30
potatoes,7,2031-11-07
tomatoes,97,2029-04-05
flour,55,2034-09-02
bread,99,2033-10-10
rice,84,2031-07-14
flour,25,2024-05-17
carrots,20,2027-03-11
cereal,19,2023-10-06
cheese,77,2034-01-23
ice cream,56,2026-12-31
cookies,85,2035-10-14
milk,79,2033-01-05
cereal,87,2028-04-21
bread,6,2025-09-21
cereal,77,2031-03-20
cereal,52,2034-05-13
cheese,74,2036-02-05
milk,29,2023-08-15
yogurt,55,2033-11-13
butter,80,2025-07-17
cereal,25,2033-10-04
ice cream,2,2023-04-29
butter,41,2027-02-26
chicken,14,2025-02-25
yogurt,94,2027-07-20
cookies,80,2025-12-03
yogurt,1,2026-07-05
chicken,58,2035-05-14
ice cream,15,2031-05-24
flour,13,2026-02-18
butter,13,2028-03-30
bananas,68,2030-08-01
cookies,52,2028-09-04
cereal,95,2025-07-10
bread,84,2035-03-11
soda,54,2028-01-05
flour,5,2028-02-13
butter,45,2025-11-05
flour,88,2030-06-28
butter,32,2033-03-19
chocolate,30,2023-08-28
chicken,36,2031-12-01
soda,3,2033-05-27
yogurt,89,2036-05-31
onions,89,2033-09-19
milk,71,2028-12-09
chocolate,60,2031-03-13
apples,38,2031-03-28
potatoes,76,2036-04-17
flour,44,2024-04-20
butter,57,2028-03-11
yogurt,75,2033-10-15
carrots,54,2026-05-25
juice,84,2025-01-13
chocolate,42,2023-02-10
yogurt,38,2026-04-16
chicken,25,2024-11-05
ice cream,16,2031-07-06
potatoes,68,2024-12-24
milk,96,2025-08-20
carrots,57,2036-07-18
sugar,58,2029-04-21
bread,79,2036-03-12
flour,99,2026-05-16
yogurt,44,2027-08-13
milk,55,2033-01-04
soda,89,2034-05-14
butter,24,2024-03-11
ice cream,9,2029-02-25
sugar,42,2027-10-11
soda,13,2030-05-06
sugar,23,2024-07-15
chocolate,8,2032-10-10
chicken,16,2034-01-05
flour,72,2032-07-05
ice cream,40,2031-01-21
yogurt,72,2023-04-26
cereal,55,2026-06-12
cheese,91,2034-05-31
chicken,85,2025-10-18
flour,74,2026-05-18
chocolate,70,2033-04-23
yogurt,40,2031-01-21
tomatoes,76,2032-05-09
bread,36,2031-02-20
flour,53,2036-02-01
tomatoes,95,2023-12-03
bread,47,2031-02-28
cereal,20,2030-03-26
tomatoes,65,2031-08-05
bread,87,2029-10-06
sugar,54,2028-12-01
butter,14,2023-07-28
bananas,66,2024-02-15
ice cream,85,2030-10-12
yogurt,12,2023-10-07
ice cream,60,2025-04-02
juice,96,2034-05-07
sugar,50,2028-07-07
milk,46,2035-02-15
tomatoes,84,2025-07-29
chocolate,21,2034-05-02
butter,99,2027-02-04
butter,71,2030-10-22
chocolate,55,2034-11-26
chocolate,8,2030-03-17
chocolate,35,2023-11-15
milk,34,2033-04-08
soda,96,2028-03-08
chocolate,27,2032-02-23
ice cream,87,2028-08-09
flour,67,2028-11-13
yogurt,9,2025-12-30
yogurt,74,2027-07-31
butter,31,2028-03-04
cookies,82,2031-02-27
sugar,97,2029-07-23
cereal,46,2027-01-19
rice,51,2030-01-16
flour,82,2032-09-12
flour,21,2036-03-30
butter,77,2025-03-22
cereal,97,2034-12-07
yogurt,13,2027-02-09
pasta,77,2035-12-19
ice cream,36,2034-06-25
sugar,10,2036-06-05
yogurt,4,2026-10-26
soda,95,2033-09-13
milk,99,2028-10-22
yogurt,92,2027-07-09
bananas,47,2032-02-26
eggs,60,2028-04-08
cereal,41,2035-07-20
cereal,4,2036-09-01
bread,28,2026-04-09
yogurt,86,2030-11-02
potatoes,6,2024-04-15
onions,21,2028-06-15
cereal,46,2027-12-22
yogurt,11,2033-05-16
cereal,81,2035-07-28
soda,64,2030-08-27
chicken,15,2028-11-25
onions,89,2036-07-12
rice,76,2031-09-20
apples,70,2024-12-23
ice cream,71,2024-04-02
yogurt,64,2026-08-25
soda,85,2031-04-29
soda,54,2034-04-22
soda,23,2023-10-29
milk,79,2025-05-28
bread,50,2029-04-12
soda,6,2024-03-19
chocolate,59,2034-07-13
eggs,25,2025-01-29
chocolate,14,2030-04-01
bananas,79,2033-12-28
yogurt,33,2025-02-15
rice,12,2034-06-12
bananas,68,2035-02-21
eggs,68,2033-02-17
butter,79,2027-05-06
milk,58,2030-04-17
cereal,40,2033-07-28
milk,12,2028-03-12
potatoes,20,2026-06-24
chocolate,85,2036-04-22
cereal,36,2031-10-05
carrots,37,2024-11-27
chicken,16,2023-08-22
apples,13,2033-09-23
butter,99,2025-05-31
flour,82,2024-01-23
milk,97,2029-11-30
milk,29,2034-08-13
bread,74,2030-01-29
butter,71,2028-08-03
flour,4,2026-10-06
ice cream,80,2031-12-26
rice,34,2033-04-08
flour,37,2030-12-31
bread,93,2027-04-27
flour,34,2029-01-15
cereal,99,2027-02-04
ice cream,96,2025-02-13
butter,59,2024-10-25
cheese,61,2032-05-18
cereal,43,2033-11-20
eggs,83,2035-12-01
ice cream,13,2031-07-25
flour,8,2025-08-05
chocolate,50,2029-04-12
yogurt,70,2036-08-13
cereal,99,2036-01-12
cereal,33,2031-03-27
flour,11,2032-08-05
bread,32,2023-01-04
sugar,77,2030-05-12
sugar,52,2034-06-23
milk,92,2035-06-26
ice cream,57,2026-11-07
cereal,21,2028-06-15
cereal,79,2024-10-20
rice,48,2028-03-27
potatoes,30,2025-01-14
yogurt,90,2030-09-11
soda,1,2026-07-05
bread,66,2030-09-24
bread,39,2033-08-08
onions,6,2026-03-24
rice,69,2023-10-18
cookies,5,2025-07-23
bread,95,2032-02-13
sugar,64,2023-05-08
chicken,85,2027-11-06
pasta,36,2025-11-06
butter,60,2029-08-28
yogurt,67,2024-08-13
tomatoes,30,2023-08-28
chicken,62,2029-05-13
cereal,62,2033-04-20
tomatoes,92,2023-01-02
butter,17,2030-07-29
flour,71,2029-04-16
tomatoes,41,2028-02-24
yogurt,59,2031-03-12
ice cream,75,2036-07-19
chocolate,84,2024-12-29
juice,25,2031-02-06
yogurt,12,2032-09-07
chocolate,25,2028-05-12
soda,28,2024-01-07
ice cream,76,2029-01-23
eggs,61,2032-02-19
flour,31,2027-11-21
flour,49,2033-04-04
butter,68,2028-03-09
bread,11,2028-02-09
butter,45,2036-05-27
ice cream,30,2024-03-16
yogurt,30,2035-10-11
butter,47,2027-06-03
flour,2,2031-01-24
chocolate,6,2026-03-31
potatoes,31,2035-03-13
cereal,21,2026-04-19
flour,90,2029-06-07
yogurt,94,2026-04-25
cereal,81,2026-12-14
sugar,41,2027-02-26
milk,19,2028-04-19
yogurt,99,2025-07-15
juice,94,2030-11-22
bread,13,2029-02-27
milk,10,2029-10-20
yogurt,30,2025-01-14
bananas,86,2034-01-27
chocolate,8,2026-08-11
apples,83,2023-07-22
bananas,45,2023-08-03
flour,12,2028-11-12
chocolate,10,2033-06-26
yogurt,29,2027-12-19
carrots,68,2035-10-01
butter,33,2034-05-23
cookies,17,2023-12-18
flour,45,2036-08-15
onions,6,2026-03-24
chocolate,83,2025-06-28
chocolate,31,2033-01-24
cereal,63,2035-10-15
chocolate,85,2034-10-10
butter,34,2024-05-19
flour,60,2035-08-01
flour,95,2034-11-06
cereal,58,2031-05-18
cereal,69,2027-01-05
cereal,53,2030-02-11
flour,76,2034-04-01
sugar,68,2027-01-01
butter,11,2024-06-07
soda,34,2030-07-03
apples,46,2032-10-21
cookies,92,2032-12-13
ice cream,11,2030-04-12
tomatoes,62,2024-01-09
chocolate,30,2029-07-19
onions,87,2036-02-17
soda,64,2031-12-03
cereal,21,2026-11-25
bananas,65,2033-02-09
ice cream,10,2034-02-07
ice cream,1,2024-08-10
sugar,47,2036-05-18
sugar,98,2031-05-13
butter,87,2024-01-29
bread,99,2028-10-22
bananas,56,2026-03-02
soda,47,2033-10-18
yogurt,4,2032-07-06
potatoes,74,2035-11-06
cookies,64,2025-11-27
butter,30,2034-05-18
flour,91,2034-05-31
butter,39,2024-11-23
ice cream,85,2028-09-18
butter,81,2028-05-08
milk,95,2027-01-14
cereal,88,2030-08-24
cookies,81,2035-11-17
chocolate,83,2024-03-27
ice cream,41,2027-03-26
pasta,24,2034-02-26
cookies,14,2026-09-04
chocolate,46,2025-08-11
ice cream,45,2036-03-31
cereal,75,2030-06-11
chocolate,41,2027-02-26
cheese,79,2032-06-29
sugar,78,2029-05-21
eggs,63,2027-04-06
bananas,85,2026-05-14
flour,42,2034-01-12
bread,59,2025-07-07
yogurt,58,2036-07-28
soda,36,2032-11-17
butter,22,2034-03-09
sugar,55,2034-11-26
ice cream,52,2024-01-15
chocolate,11,2025-02-06
yogurt,57,2025-10-19
yogurt,40,2034-05-09
cereal,12,2023-10-07
tomatoes,70,2031-04-23
sugar,74,2035-12-20
potatoes,30,2025-01-14
chocolate,88,2028-06-24
bread,34,2024-05-19
chocolate,16,2035-08-02
flour,98,2025-02-04
eggs,24,2030-04-02
juice,8,2035-05-05
yogurt,51,2028-10-09
onions,85,2034-05-22
butter,54,2033-06-15
cookies,92,2032-12-13
milk,13,2026-02-18
flour,10,2034-11-05
yogurt,98,2029-08-15
butter,48,2025-03-29
pasta,51,2031-08-29
flour,56,2030-05-20
butter,72,2025-03-07
chocolate,94,2031-01-08
yogurt,93,2029-10-27
eggs,96,2025-04-13
milk,15,2035-08-09
sugar,81,2028-05-08
chicken,2,2026-04-30
rice,91,2032-07-15
butter,38,2023-07-14
butter,85,2026-11-13
onions,6,2034-06-19
sugar,83,2026-10-04
butter,41,2027-02-26
soda,65,2031-08-05
sugar,10,2035-07-23
milk,19,2028-04-19
soda,76,2031-06-21
flour,31,2028-05-28
chicken,31,2027-04-09
cereal,76,2030-08-17
soda,59,2025-12-20
cereal,81,2034-12-20
sugar,60,2027-02-19
butter,34,2030-07-03
sugar,53,2029-12-31
yogurt,54,2023-11-01
apples,64,2023-05-08
sugar,42,2029-08-07
sugar,8,2029-03-14
ice cream,81,2029-05-30
sugar,83,2025-06-28
chocolate,64,2029-05-15
cereal,69,2034-08-18
flour,85,2034-10-10
rice,1,2033-12-08
flour,83,2030-08-18
ice cream,10,2026-08-18
ice cream,52,2024-11-17
eggs,20,2026-12-03
cereal,7,2028-10-23
pasta,33,2032-07-22
flour,41,2030-11-08
bread,25,2030-11-23
bread,26,2023-01-26
chocolate,52,2035-11-18
ice cream,64,2036-01-20
potatoes,69,2034-08-18
tomatoes,35,2025-10-13
butter,18,2035-12-03
soda,18,2029-06-08
cereal,56,2035-04-03
bread,31,2027-03-15
apples,17,2033-09-15
yogurt,93,2032-09-15
ice cream,83,2028-03-26
soda,53,2028-03-14
cereal,66,2025-04-07
juice,85,2031-01-22
soda,20,2028-05-25
sugar,57,2027-02-22
soda,96,2023-04-01
yogurt,29,2025-08-04
chocolate,74,2024-05-02
soda,45,2026-02-14
sugar,79,2032-06-29
chocolate,13,2029-06-29
chicken,9,2036-01-15
yogurt,30,2029-07-19
sugar,64,2030-08-27
juice,25,2027-07-24
butter,33,2032-10-01
milk,86,2023-10-14
butter,66,2032-06-03
flour,58,2032-01-26
juice,97,2023-06-12
juice,16,2036-07-16
milk,11,2028-02-09
soda,60,2029-04-14
pasta,89,2026-03-17
chicken,49,2029-08-18
ice cream,55,2027-05-15
flour,45,2035-04-26
cheese,3,2023-06-28
bread,31,2035-07-31
cereal,95,2034-05-20
chocolate,49,2033-04-04
chocolate,47,2029-05-10
ice cream,45,2024-01-31
yogurt,81,2029-10-07
butter,20,2024-07-29
cereal,55,2027-11-20
cereal,55,2033-09-17
pasta,9,2027-08-12
bread,64,2033-12-06
milk,77,2026-01-21
sugar,83,2030-08-18
butter,33,2034-06-30
bread,54,2025-11-11
chocolate,74,2034-07-27
flour,69,2025-09-04
butter,62,2030-02-28
sugar,72,2036-01-17
cereal,92,2033-02-06
butter,35,2034-11-11
cereal,72,2030-06-20
milk,83,2027-02-23
butter,17,2035-06-15
milk,29,2036-02-15
bread,76,2032-03-11
sugar,15,2024-10-06
flour,86,2027-01-11
butter,58,2031-06-02
cereal,44,2032-03-09
cereal,31,2029-07-07
milk,93,2030-01-26
yogurt,76,2028-02-21
ice cream,34,2030-07-03
yogurt,83,2031-05-09
ice cream,76,2031-01-14
flour,94,2026-04-25
cereal,48,2026-07-07
cheese,86,2033-10-06
flour,86,2034-01-27
chocolate,10,2029-06-21
sugar,48,2025-03-29
cereal,60,2025-12-27
cereal,25,2033-08-03
eggs,27,2025-02-17
sugar,39,2028-08-21
sugar,64,2030-07-07
soda,69,2026-10-10
cereal,59,2029-05-20
milk,71,2034-01-31
milk,33,2025-10-23
sugar,41,2025-12-24
cereal,18,2028-10-31
flour,9,2024-03-04
soda,32,2027-03-29
cereal,81,2025-10-17
ice cream,13,2027-01-29
juice,38,2029-05-05
onions,83,2025-11-09
cereal,52,2026-01-06
potatoes,80,2031-12-11
sugar,42,2032-07-27
eggs,69,2027-01-05
bananas,55,2030-04-16
cereal,47,2023-05-11
bananas,35,2031-12-17
milk,66,2030-09-24
bread,85,2031-04-29
soda,83,2032-09-06
ice cream,36,2034-08-08
chocolate,46,2030-08-22
apples,61,2031-11-14
butter,7,2036-05-04
cereal,14,2026-09-02
yogurt,15,2023-03-28
sugar,9,2029-07-11
soda,99,2036-01-12
chicken,16,2033-04-12
butter,41,2027-09-29
ice cream,66,2026-06-04
cereal,94,2034-09-22
potatoes,75,2034-01-25
yogurt,27,2029-06-03
bananas,22,2029-09-04
ice cream,84,2026-05-05
carrots,32,2028-10-02
sugar,36,2027-07-22
yogurt,50,2032-03-17
flour,66,2032-01-30
milk,88,2035-02-02
bread,76,2034-05-03
apples,12,2023-10-07
soda,14,2034-09-17
yogurt,34,2032-09-01
yogurt,69,2028-10-13
milk,5,2024-03-07
ice cream,75,2025-06-13
soda,48,2023-10-31
cereal,70,2033-03-09
yogurt,23,2026-10-25
carrots,71,2033-06-12
chocolate,60,2034-07-10
cereal,67,2030-09-09
tomatoes,85,2027-11-06
bread,8,2028-08-13
chocolate,8,2033-03-20
butter,64,2026-10-29
sugar,86,2030-11-02
soda,9,2028-10-28
potatoes,1,2036-08-31
chocolate,83,2023-07-08
flour,70,2031-04-23
butter,36,2029-09-18
bananas,64,2033-05-25
bananas,9,2027-08-12
carrots,42,2023-03-08
butter,44,2030-04-27
milk,54,2035-10-26
sugar,13,2033-11-05
ice cream,37,2030-10-15
cereal,44,2034-10-02
chocolate,67,2023-06-10
flour,29,2034-08-13
milk,91,2027-06-11
eggs,54,2033-06-15
bread,64,2024-09-20
cereal,40,2026-06-21
flour,44,2025-06-06
chocolate,54,2023-12-14
cereal,87,2035-10-30
pasta,89,2035-02-20
butter,28,2023-09-09
cereal,76,2032-08-17
ice cream,55,2026-01-05
yogurt,3,2030-10-13
ice cream,85,2025-10-18
cereal,77,2026-12-12
ice cream,31,2034-02-01
onions,94,2031-06-22
yogurt,28,2026-05-21
cereal,24,2035-09-09
butter,15,2031-05-24
flour,96,2029-05-02
cereal,90,2033-03-05
cheese,99,2029-10-25
juice,5,2025-02-26
yogurt,74,2026-03-11
apples,12,2036-06-11
chocolate,95,2033-10-27
butter,93,2024-09-04
flour,20,2026-06-24
flour,86,2029-03-12
ice cream,21,2033-12-26
chocolate,25,2032-03-02
chocolate,41,2027-02-26
flour,58,2035-05-14
cookies,95,2033-08-16
tomatoes,20,2029-08-09
milk,94,2034-12-02
chocolate,80,2023-12-11
cereal,25,2028-09-13
soda,56,2035-10-03
bread,31,2028-03-04
cereal,16,2028-05-18
onions,30,2024-04-22
sugar,10,2029-06-21
flour,17,2024-02-08
chocolate,77,2025-02-01
bananas,78,2032-08-08
onions,47,2033-07-02
cookies,21,2030-02-20
ice cream,57,2023-03-30
sugar,82,2027-04-01
chocolate,7,2026-03-16
sugar,29,2026-05-20
soda,40,2034-07-23
yogurt,28,2026-01-15
rice,68,2031-05-30
tomatoes,35,2033-09-02
flour,19,2033-03-21
yogurt,68,2028-09-26
chocolate,82,2035-03-19
ice cream,52,2034-03-15
juice,99,2035-05-23
chicken,68,2031-05-30
milk,51,2026-12-16
onions,50,2032-05-08
rice,96,2031-05-27
soda,1,2036-08-31
juice,82,2025-11-26
milk,88,2024-09-25
butter,86,2035-05-21
carrots,64,2034-10-23
yogurt,74,2035-06-11
bread,36,2032-11-17
milk,91,2028-04-13
chocolate,34,2028-09-19
cereal,70,2026-10-23
juice,76,2026-04-03
eggs,8,2034-05-12
apples,67,2026-09-24
ice cream,99,2035-07-30
bananas,28,2026-02-01
onions,79,2024-11-08
butter,94,2035-10-22
butter,8,2029-08-08
yogurt,22,2032-02-11
tomatoes,11,2036-02-16
yogurt,94,2029-06-01
pasta,85,2032-02-07
butter,79,2035-11-19
carrots,68,2036-07-22
chocolate,36,2034-06-25
juice,62,2035-07-04
chocolate,62,2025-06-08
chocolate,16,2031-08-06
milk,67,2025-11-29
butter,82,2031-07-15
milk,73,2032-07-07
cereal,3,2033-09-29
chocolate,92,2033-09-30
carrots,7,2030-05-11
butter,97,2023-03-04
carrots,13,2035-01-30
sugar,95,2023-05-09
cookies,8,2031-01-31
cereal,81,2023-08-27
flour,15,2023-02-16
cereal,21,2024-01-27
bread,56,2034-01-30
eggs,97,2025-01-25
chocolate,94,2023-11-18
cookies,20,2026-06-24
cereal,73,2033-03-25
chicken,79,2034-10-21
flour,26,2027-08-17
carrots,18,2031-10-02
milk,88,2034-05-05
milk,97,2034-06-21
eggs,99,2034-12-10
chicken,86,2035-06-23
cheese,87,2031-06-18
chicken,34,2027-05-05
tomatoes,57,2028-06-16
butter,32,2036-04-07
rice,27,2032-11-10
sugar,21,2028-06-17
tomatoes,9,2033-03-31
bread,56,2034-08-06
sugar,51,2026-12-16
butter,72,2036-01-17
chocolate,15,2023-02-08
bread,42,2035-10-10
cereal,32,2024-11-15
bread,75,2035-12-12
cereal,8,2034-12-19
flour,35,2025-09-16
eggs,94,2036-01-30
sugar,61,2032-05-18
sugar,3,2035-06-17
apples,36,2034-11-08
cereal,1,2030-04-13
milk,55,2026-01-05
cereal,23,2030-09-05
ice cream,36,2032-10-31
cereal,62,2028-04-14
butter,75,2025-06-13
sugar,39,2025-11-08
ice cream,61,2029-05-17
yogurt,57,2029-02-08
flour,17,2030-07-29
ice cream,37,2023-09-27
carrots,58,2036-07-28
yogurt,28,2029-11-14
flour,87,2030-06-27
ice cream,53,2034-07-08
yogurt,78,2026-09-17
butter,52,2027-05-17
yogurt,77,2027-01-09
flour,82,2035-03-19
cereal,86,2035-12-29
cereal,47,2033-07-02
sugar,4,2031-11-13
soda,51,2027-09-16
flour,6,2032-05-31
pasta,64,2025-05-11
cereal,77,2030-05-12
cereal,20,2027-09-10
cereal,44,2030-06-01
sugar,14,2024-01-28
flour,63,2027-09-14
chocolate,95,2025-04-28
ice cream,65,2034-09-27
cereal,63,2023-08-23
sugar,25,2031-02-06
onions,20,2025-04-24
juice,78,2028-12-14
ice cream,79,2027-05-06
bread,29,2032-12-01
soda,80,2025-12-18
cereal,15,2034-12-14
cereal,45,2023-07-31
carrots,78,2032-08-08
bread,67,2025-09-27
cereal,91,2027-06-11
cereal,6,2032-10-04
chocolate,48,2031-02-09
yogurt,82,2032-10-03
milk,66,2028-10-20
yogurt,71,2033-11-17
butter,74,2034-11-17
tomatoes,12,2036-06-11
flour,82,2033-12-04
cereal,72,2024-07-31
apples,68,2024-06-20
ice cream,34,2023-03-21
milk,18,2023-11-22
chocolate,46,2026-07-11
sugar,97,2034-06-21
yogurt,21,2029-01-10
ice cream,65,2031-06-09
flour,33,2036-01-16
ice cream,60,2031-07-03
cookies,81,2035-07-28
apples,89,2023-04-21
bread,86,2029-03-12
pasta,64,2030-08-27
flour,12,2033-02-20
cereal,5,2030-01-13
juice,90,2025-07-16
apples,46,2032-05-22
ice cream,25,2033-10-04
chocolate,27,2024-08-17
butter,45,2023-08-03
milk,51,2027-09-16
cereal,87,2024-12-06
sugar,1,2031-06-28
chocolate,31,2025-11-14
chocolate,27,2023-08-16
chocolate,38,2033-01-21
rice,96,2029-06-23
milk,96,2035-08-11
butter,4,2036-02-25
juice,15,2029-01-06
juice,86,2023-02-27
ice cream,2,2034-07-24
chocolate,30,2033-07-27
butter,99,2036-01-12
bread,50,2033-06-05
chocolate,60,2033-12-14
sugar,38,2034-08-01
butter,1,2030-04-13
cereal,29,2032-07-19
onions,6,2024-03-19
butter,68,2027-01-01
flour,66,2033-06-11
soda,21,2023-09-02
cereal,90,2033-11-26
bread,19,2033-06-14
cereal,61,2025-05-15
bread,47,2033-06-09
chocolate,48,2034-11-16
bananas,66,2030-02-16
yogurt,22,2028-02-26
sugar,3,2024-04-27
soda,35,2034-12-16
chocolate,16,2036-01-09
bananas,49,2031-08-08
onions,76,2032-05-09
sugar,65,2031-06-09
ice cream,64,2033-09-22
bread,73,2028-01-04
flour,53,2024-12-30
sugar,39,2033-02-11
juice,79,2032-12-17
butter,4,2029-08-04
ice cream,26,2027-08-17
butter,83,2023-07-22
chocolate,99,2027-02-04
butter,71,2030-11-06
soda,21,2029-02-16
eggs,81,2024-04-28
cereal,78,2034-11-29
potatoes,28,2028-09-21
sugar,47,2024-06-14
yogurt,2,2034-07-24
cereal,65,2033-02-09
chicken,53,2028-07-26
yogurt,13,2025-12-04
apples,54,2023-12-14
cookies,94,2030-09-14
yogurt,9,2033-08-25
flour,75,2023-03-02
yogurt,30,2023-08-31
milk,85,2026-07-27
chocolate,48,2030-02-05
ice cream,40,2031-07-19
cheese,67,2031-04-30
cookies,73,2028-08-22
flour,47,2024-06-14
cereal,46,2026-09-12
rice,44,2023-01-21
sugar,62,2028-04-14
bread,82,2033-05-10
butter,81,2032-01-13
cheese,79,2031-08-10
yogurt,27,2030-04-14
sugar,4,2035-04-17
yogurt,42,2033-11-01
sugar,4,2027-03-06
yogurt,31,2029-05-24
bread,86,2035-12-29
eggs,77,2025-11-18
bread,79,2024-04-12
chocolate,52,2023-10-15
bananas,5,2025-03-24
yogurt,19,2024-09-14
yogurt,54,2033-06-15
cereal,32,2031-09-23
cereal,7,2026-07-12
ice cream,84,2028-12-08
onions,3,2025-08-10
tomatoes,51,2023-09-03
potatoes,83,2029-10-19
sugar,86,2029-03-12
milk,12,2032-06-20
ice cream,51,2030-01-16
sugar,64,2029-01-19
cookies,83,2035-11-23
ice cream,1,2028-09-15
butter,55,2025-05-14
flour,66,2031-05-07
flour,49,2031-10-27
milk,52,2024-01-15
butter,33,2027-03-12
carrots,46,2032-05-11
cereal,42,2029-08-07
sugar,81,2027-06-14
cereal,51,2026-12-18
milk,24,2030-01-14
cookies,80,2026-10-11
cereal,10,2033-02-26
cereal,2,2031-01-24
soda,58,2023-11-30
sugar,99,2027-08-02
cookies,22,2023-04-14
cereal,84,2026-05-05
chocolate,42,2033-02-28
cereal,96,2034-05-07
sugar,16,2023-09-13
cereal,85,2024-05-01
soda,23,2023-06-29
ice cream,61,2032-05-16
cookies,43,2036-04-28
flour,76,2033-12-12
flour,31,2035-10-25
cereal,3,2032-08-27
milk,54,2033-11-28
yogurt,85,2031-01-22
cereal,95,2033-09-13
cereal,77,2036-05-06
carrots,63,2027-04-06
cereal,60,2031-07-03
ice cream,25,2032-03-02
flour,6,2034-04-23
cereal,57,2034-07-31
soda,4,2028-04-10
cereal,43,2033-07-24
ice cream,55,2034-08-23
yogurt,41,2029-02-22
ice cream,10,2024-10-05
flour,75,2028-07-11
flour,42,2023-03-08
yogurt,20,2031-07-22
pasta,5,2033-03-10
rice,42,2033-02-28
soda,64,2029-05-15
cereal,69,2031-10-24
onions,35,2029-08-12
ice cream,5,2029-06-28
milk,32,2031-04-05
milk,61,2029-08-01
bread,29,2025-10-30
cookies,86,2029-11-28
flour,73,2033-05-31
flour,76,2034-04-28
yogurt,78,2026-05-07
soda,87,2034-09-08
butter,12,2024-07-27
bread,92,2034-09-20
milk,85,2032-08-07
soda,38,2029-12-17
milk,4,2028-12-26
