itemDescription,Member_number,Date
soda,26,2023-10-05
eggs,32,2033-03-12
bread,44,2033-04-19
bananas,64,2027-01-12
chicken,31,2023-03-03
onions,71,2034-01-31
onions,32,2033-03-19
soda,77,2027-09-21
yogurt,12,2027-06-21
soda,34,2030-07-01
pasta,61,2026-12-24
eggs,4,2032-06-28
cookies,46,2033-02-03
carrots,53,2031-06-15
bananas,47,2026-10-27
bananas,79,2036-05-12
onions,70,2027-08-14
eggs,82,2024-07-17
carrots,43,2026-08-02
potatoes,96,2036-07-31
soda,66,2036-03-04
onions,59,2033-03-04
carrots,32,2031-04-05
ice cream,17,2026-09-06
bread,83,2026-11-01
chocolate,62,2024-01-18
bread,28,2030-09-29
soda,61,2034-07-21
yogurt,71,2030-04-28
potatoes,61,2029-05-17
cereal,54,2024-08-26
bread,27,2033-03-14
cheese,85,2031-02-11
carrots,81,2029-05-30
bread,27,2033-09-27
bananas,33,2025-02-15
eggs,97,2032-05-23
pasta,49,2033-08-13
apples,99,2034-10-31
onions,98,2023-02-22
rice,83,2027-07-26
soda,23,2036-07-15
onions,23,2033-11-14
soda,32,2023-03-17
rice,87,2031-02-03
milk,97,2033-11-07
bananas,59,2032-12-15
onions,80,2031-01-30
potatoes,80,2031-12-26
ice cream,74,2023-10-26
cheese,51,2028-10-01
ice cream,24,2024-03-11
yogurt,71,2024-10-30
rice,77,2024-02-21
carrots,81,2025-10-17
bananas,34,2033-04-08
tomatoes,1,2027-07-01
yogurt,62,2032-04-27
apples,2,2034-11-30
chocolate,12,2026-02-04
bananas,59,2028-11-22
cheese,18,2023-06-24
apples,51,2035-12-25
ice cream,3,2026-04-11
tomatoes,3,2026-08-27
bread,82,2031-07-15
rice,15,2035-08-09
apples,40,2026-06-30
cereal,15,2029-10-11
onions,89,2024-05-31
chicken,40,2033-07-28
chicken,45,2029-08-02
eggs,76,2031-01-14
juice,5,2029-08-11
apples,8,2036-07-02
milk,60,2036-06-04
apples,76,2034-04-01
carrots,59,2029-10-18
bananas,19,2028-12-23
apples,25,2031-06-10
tomatoes,79,2030-04-06
chicken,90,2035-03-09
eggs,11,2033-05-16
chocolate,87,2034-01-10
juice,27,2035-04-22
cheese,49,2036-01-10
cheese,93,2024-07-21
rice,12,2028-11-06
cookies,31,2023-07-18
rice,67,2035-01-27
cookies,41,2025-03-06
yogurt,14,2036-01-06
rice,75,2026-05-01
pasta,97,2028-07-27
juice,84,2031-06-23
pasta,28,2036-02-11
yogurt,98,2023-02-22
juice,55,2027-11-20
chicken,61,2031-11-14
cookies,94,2023-09-23
soda,87,2024-05-23
tomatoes,32,2026-08-08
cookies,19,2032-05-20
yogurt,60,2033-03-01
juice,42,2032-12-06
juice,56,2035-06-08
apples,44,2035-08-07
bananas,97,2035-04-20
soda,43,2023-07-15
carrots,18,2032-03-31
onions,22,2032-04-28
apples,51,2035-12-25
cereal,94,2027-09-05
ice cream,39,2032-04-09
ice cream,14,2031-02-19
milk,97,2024-05-06
cookies,48,2025-07-19
rice,61,2025-05-15
cheese,44,2035-03-31
bananas,17,2036-02-23
tomatoes,71,2032-02-06
chicken,9,2028-05-31
milk,92,2032-12-13
onions,96,2034-12-13
rice,45,2025-11-05
chocolate,99,2024-11-06
carrots,14,2026-09-04
cheese,42,2033-01-10
cheese,94,2027-07-20
carrots,40,2032-08-31
soda,97,2033-12-05
juice,79,2028-06-18
yogurt,48,2023-12-13
chicken,92,2030-05-10
milk,47,2033-09-24
bread,72,2033-01-02
eggs,86,2023-02-27
juice,13,2029-05-03
cookies,42,2027-07-12
pasta,95,2031-10-01
bananas,45,2023-03-09
yogurt,45,2023-08-03
potatoes,87,2029-10-06
onions,6,2036-08-14
eggs,49,2034-10-25
chocolate,34,2024-09-26
pasta,11,2030-05-26
chocolate,61,2029-09-23
bread,7,2034-05-06
chocolate,94,2031-05-29
potatoes,60,2036-05-16
yogurt,37,2032-03-30
soda,61,2032-11-15
cookies,93,2031-02-23
eggs,3,2024-01-08
carrots,47,2023-05-17
cereal,48,2034-11-16
tomatoes,9,2029-09-01
milk,10,2028-04-09
apples,21,2027-12-13
juice,13,2033-01-19
pasta,30,2028-12-16
soda,67,2031-07-26
cookies,99,2029-03-08
chicken,23,2030-05-22
cereal,8,2023-01-14
cheese,25,2034-12-22
pasta,25,2028-09-13
pasta,17,2024-07-13
soda,51,2035-01-31
potatoes,91,2028-04-13
soda,7,2036-04-06
yogurt,92,2028-05-13
tomatoes,55,2024-07-24
cheese,91,2031-06-05
cookies,90,2033-03-29
tomatoes,84,2027-07-18
chicken,30,2028-06-10
eggs,85,2032-08-21
tomatoes,14,2023-03-15
pasta,55,2034-08-23
eggs,26,2028-09-10
ice cream,58,2029-04-21
rice,98,2029-08-15
carrots,45,2023-07-13
tomatoes,32,2036-07-21
soda,40,2024-11-14
cookies,25,2035-05-28
rice,54,2034-01-22
milk,25,2027-11-22
milk,25,2031-06-10
cereal,15,2027-11-09
potatoes,48,2025-03-08
pasta,81,2032-09-20
carrots,70,2031-04-23
eggs,88,2036-08-07
juice,80,2027-08-05
yogurt,67,2028-01-11
cheese,18,2036-03-26
eggs,24,2033-12-19
soda,5,2035-03-07
bread,20,2031-08-01
soda,94,2034-10-12
bread,78,2036-08-22
apples,43,2036-03-03
juice,56,2030-10-27
pasta,54,2030-03-28
tomatoes,65,2031-08-05
cookies,29,2023-08-12
tomatoes,34,2026-01-27
rice,64,2024-03-26
eggs,91,2030-07-15
chicken,77,2036-05-06
cookies,53,2030-01-31
juice,83,2024-03-27
bread,70,2035-12-18
rice,44,2025-06-06
soda,42,2029-07-08
eggs,9,2027-10-14
tomatoes,30,2023-08-28
chocolate,8,2023-06-17
cookies,97,2033-05-30
apples,56,2023-05-15
cookies,3,2033-12-21
rice,23,2029-11-12
juice,87,2030-12-02
carrots,78,2036-01-04
eggs,8,2034-07-12
bread,79,2024-04-12
bananas,92,2028-05-13
chicken,99,2024-11-06
milk,45,2027-12-01
bananas,61,2034-09-15
soda,77,2029-08-16
bread,59,2026-11-26
rice,18,2027-08-10
chicken,29,2030-06-08
apples,33,2025-06-05
eggs,11,2030-04-12
chocolate,95,2034-05-20
bread,86,2035-06-23
tomatoes,77,2025-02-01
milk,67,2027-11-27
eggs,43,2034-12-01
chocolate,68,2032-11-11
potatoes,71,2032-02-06
chicken,41,2029-09-22
potatoes,62,2023-01-20
yogurt,51,2030-02-23
carrots,63,2029-01-08
cookies,29,2036-02-15
juice,5,2028-08-18
juice,15,2029-01-06
juice,38,2029-12-17
pasta,94,2029-06-01
bread,13,2033-01-19
cheese,5,2030-01-13
juice,83,2031-05-06
chocolate,86,2023-08-04
eggs,65,2035-08-18
apples,23,2023-10-29
eggs,5,2029-08-11
juice,83,2030-08-13
tomatoes,33,2035-09-23
rice,18,2036-03-14
tomatoes,26,2033-10-08
chicken,48,2035-04-05
bread,59,2030-06-12
cheese,93,2028-05-24
onions,29,2033-01-08
milk,99,2030-12-01
onions,18,2027-03-08
apples,95,2024-11-16
pasta,22,2027-11-03
ice cream,61,2030-10-31
soda,45,2023-05-18
chocolate,42,2024-05-18
pasta,77,2033-10-22
apples,69,2029-12-09
chicken,60,2025-04-02
juice,72,2028-06-01
apples,5,2036-05-09
chicken,27,2025-04-23
cookies,42,2023-03-08
chocolate,46,2029-08-24
tomatoes,98,2023-09-21
rice,5,2025-01-12
carrots,79,2026-11-19
bananas,37,2035-08-17
cereal,59,2031-05-10
yogurt,65,2035-08-18
potatoes,88,2036-05-22
eggs,47,2024-08-19
chocolate,30,2033-07-27
chicken,95,2031-10-01
bananas,25,2032-03-02
milk,41,2035-03-22
eggs,13,2034-10-11
bread,47,2024-08-19
onions,34,2035-01-19
ice cream,47,2031-12-30
rice,34,2024-10-10
soda,51,2034-05-15
milk,44,2034-01-14
onions,97,2029-04-05
apples,4,2029-03-18
milk,51,2023-09-03
chocolate,45,2031-01-15
carrots,7,2030-09-27
juice,91,2025-05-02
chicken,4,2026-10-26
bananas,56,2026-12-31
chocolate,23,2033-11-10
juice,14,2025-01-18
eggs,50,2033-03-03
bread,27,2034-09-05
onions,81,2036-04-14
rice,95,2027-08-26
rice,73,2027-06-24
cookies,55,2035-08-26
cookies,29,2023-09-20
rice,99,2035-06-06
chocolate,61,2036-09-05
carrots,48,2034-11-16
rice,51,2026-12-18
soda,39,2028-11-16
yogurt,15,2035-06-03
bread,74,2031-11-05
carrots,33,2028-12-17
carrots,84,2023-06-30
chocolate,93,2027-04-27
apples,23,2028-01-10
bananas,62,2026-02-07
milk,27,2025-07-02
milk,64,2026-02-03
onions,91,2031-03-18
yogurt,57,2023-03-30
rice,79,2024-09-27
juice,4,2025-01-01
bread,64,2024-10-02
bread,19,2028-11-27
potatoes,7,2026-03-08
bread,89,2032-03-19
cheese,5,2026-08-01
chocolate,59,2034-09-14
bread,94,2031-01-08
pasta,83,2023-08-05
chocolate,88,2024-09-10
milk,51,2035-04-18
potatoes,28,2030-03-30
chocolate,27,2029-06-03
juice,66,2031-05-07
pasta,85,2036-04-22
pasta,83,2023-11-27
soda,21,2029-01-02
carrots,24,2024-03-11
cookies,35,2030-09-08
ice cream,82,2024-07-17
bread,56,2032-09-18
bread,49,2033-10-03
eggs,73,2033-07-14
rice,7,2027-12-20
yogurt,34,2027-01-03
cookies,67,2030-09-09
bread,19,2026-01-11
bread,81,2033-04-01
milk,75,2025-11-16
bread,32,2023-01-04
juice,6,2026-09-25
potatoes,34,2034-12-08
carrots,94,2034-09-06
eggs,4,2031-11-13
pasta,41,2025-02-12
ice cream,67,2031-07-31
carrots,33,2035-11-29
eggs,54,2031-08-21
milk,27,2035-06-10
apples,64,2023-11-08
apples,45,2023-05-30
potatoes,20,2030-10-24
cookies,29,2034-08-21
eggs,96,2025-04-13
milk,56,2029-01-16
cheese,91,2026-07-26
bread,19,2029-10-17
ice cream,8,2034-07-12
carrots,46,2027-11-25
onions,95,2036-08-16
rice,90,2024-08-03
pasta,45,2023-05-18
ice cream,80,2032-06-27
chicken,31,2032-11-08
soda,78,2029-09-10
cereal,69,2033-08-21
pasta,36,2028-10-10
cheese,82,2034-02-20
apples,68,2028-09-26
juice,33,2028-04-03
bread,86,2028-11-17
ice cream,28,2030-04-26
onions,64,2032-03-22
tomatoes,55,2024-12-31
juice,92,2030-05-10
potatoes,97,2034-12-07
soda,18,2031-06-30
cookies,18,2023-05-04
soda,2,2026-06-26
carrots,80,2035-02-16
milk,47,2025-01-28
rice,72,2033-01-02
onions,43,2032-04-14
cookies,10,2029-06-21
onions,56,2028-07-18
ice cream,96,2032-11-28
onions,88,2027-04-18
onions,19,2035-08-19
apples,95,2034-07-20
eggs,84,2028-09-23
tomatoes,35,2034-12-16
potatoes,81,2032-02-09
pasta,22,2034-04-19
chicken,98,2026-06-02
soda,93,2031-09-02
chicken,8,2026-04-23
rice,55,2034-11-26
cereal,44,2031-07-02
cereal,64,2029-05-15
eggs,58,2035-05-14
bread,2,2031-10-23
rice,10,2026-10-08
apples,88,2028-08-06
yogurt,24,2028-10-16
juice,36,2029-04-27
chocolate,94,2031-09-16
rice,20,2025-04-15
apples,8,2025-11-13
cookies,36,2033-01-25
tomatoes,91,2030-12-23
yogurt,40,2034-05-30
apples,17,2035-06-15
cheese,54,2031-08-21
carrots,42,2023-03-08
soda,84,2033-04-07
chicken,23,2033-10-24
potatoes,71,2033-08-28
bananas,74,2025-01-17
carrots,45,2036-02-07
juice,74,2031-11-05
cereal,25,2026-12-17
ice cream,25,2023-06-13
eggs,93,2023-04-10
onions,63,2024-06-03
ice cream,15,2031-05-24
cereal,51,2026-01-25
milk,44,2033-06-02
rice,1,2027-01-20
onions,2,2035-10-12
milk,22,2032-02-11
juice,22,2024-06-21
eggs,3,2032-06-22
cheese,84,2031-07-14
yogurt,81,2032-06-25
cheese,84,2029-01-20
yogurt,51,2031-08-29
ice cream,34,2031-03-14
cookies,87,2030-06-27
tomatoes,84,2026-10-05
chicken,68,2025-02-08
pasta,24,2026-08-31
ice cream,76,2031-05-20
apples,92,2032-06-21
cereal,5,2034-08-12
cheese,87,2027-06-04
cheese,59,2035-07-03
bananas,10,2032-06-24
chicken,4,2025-01-01
rice,3,2028-01-01
rice,36,2028-09-17
potatoes,75,2023-03-02
rice,9,2032-10-30
juice,90,2024-08-03
potatoes,17,2032-03-01
milk,10,2030-02-01
cereal,91,2026-07-26
soda,48,2023-10-31
ice cream,54,2034-07-18
bread,1,2035-01-18
bread,40,2034-05-09
chocolate,55,2027-11-20
chicken,56,2026-12-31
bananas,96,2032-03-26
potatoes,96,2025-04-13
carrots,3,2027-01-23
juice,90,2030-02-15
apples,45,2026-02-05
yogurt,89,2024-01-17
cheese,41,2029-04-30
eggs,64,2026-08-04
bread,73,2035-08-29
eggs,57,2030-09-04
chicken,17,2035-06-15
cookies,98,2023-09-21
cereal,50,2027-05-28
cheese,35,2030-10-07
bananas,61,2024-03-30
milk,9,2027-08-12
cereal,68,2027-12-03
potatoes,80,2028-02-28
apples,22,2035-11-02
cereal,1,2023-11-06
bread,97,2031-08-17
apples,97,2036-05-11
onions,41,2033-07-17
soda,6,2032-06-06
onions,33,2031-08-09
eggs,45,2027-12-01
ice cream,9,2031-07-10
chocolate,52,2027-10-13
chocolate,44,2023-01-21
cheese,33,2027-03-12
cheese,92,2034-06-22
soda,33,2024-02-01
soda,56,2032-12-26
onions,40,2034-05-30
cookies,11,2028-02-09
ice cream,33,2025-10-23
carrots,9,2033-03-31
onions,41,2025-12-22
rice,32,2034-11-24
bread,65,2027-10-09
bananas,5,2030-03-07
cheese,90,2029-04-09
soda,47,2035-03-10
yogurt,61,2032-06-23
juice,98,2035-11-03
bread,11,2029-05-06
chicken,69,2027-06-06
tomatoes,26,2033-10-08
onions,48,2034-07-29
bananas,60,2034-06-26
soda,53,2034-03-05
chocolate,98,2035-07-26
juice,19,2029-02-05
tomatoes,13,2032-07-18
yogurt,25,2034-12-22
rice,3,2023-06-28
bread,74,2032-01-15
rice,60,2028-04-08
soda,48,2024-02-05
cheese,28,2034-12-04
bananas,40,2028-05-05
rice,80,2031-11-12
soda,95,2031-10-16
bread,11,2028-02-09
bread,60,2031-04-04
soda,2,2025-07-05
ice cream,16,2028-05-18
bananas,19,2028-02-29
cheese,9,2025-12-30
apples,58,2031-05-18
soda,66,2028-01-21
bananas,39,2025-11-08
onions,64,2028-05-11
carrots,61,2025-12-19
juice,16,2025-07-11
chicken,91,2026-01-23
yogurt,96,2023-09-28
rice,96,2029-11-29
chicken,15,2035-10-06
rice,4,2030-08-31
cookies,40,2027-05-02
milk,27,2030-04-14
cereal,72,2028-02-19
tomatoes,16,2029-01-17
soda,30,2024-04-22
soda,17,2035-05-11
soda,89,2023-12-06
apples,9,2027-10-14
carrots,28,2023-07-02
onions,18,2024-01-16
rice,20,2033-10-30
rice,92,2034-09-20
rice,60,2030-10-03
rice,34,2033-04-08
tomatoes,30,2027-04-28
cookies,46,2036-06-12
onions,77,2025-03-22
milk,19,2034-06-29
soda,96,2025-02-13
cheese,96,2028-03-07
tomatoes,69,2032-03-28
ice cream,16,2028-04-01
bananas,16,2032-01-29
bread,26,2033-02-23
onions,39,2028-05-16
apples,6,2034-04-25
apples,83,2023-11-27
cheese,14,2026-09-02
cookies,54,2029-03-29
cheese,71,2029-04-16
juice,57,2027-05-21
bananas,2,2031-01-24
tomatoes,20,2030-09-18
apples,42,2026-12-28
apples,51,2033-04-02
cheese,42,2023-09-18
onions,92,2023-07-03
apples,69,2031-11-16
milk,9,2032-04-06
cookies,9,2027-10-23
rice,24,2024-05-08
pasta,92,2033-05-02
yogurt,28,2034-12-04
bananas,80,2023-12-11
tomatoes,76,2026-04-03
yogurt,82,2024-07-17
juice,3,2026-12-26
carrots,59,2036-02-06
rice,24,2025-01-10
bananas,36,2025-06-23
bananas,85,2032-02-07
bananas,82,2026-08-03
bread,45,2031-01-15
chicken,82,2035-03-15
bread,36,2036-01-22
potatoes,94,2029-07-20
potatoes,31,2036-02-14
soda,42,2034-08-22
ice cream,58,2032-01-26
eggs,59,2030-12-25
tomatoes,36,2029-12-05
cereal,81,2026-03-03
pasta,74,2035-10-18
onions,41,2027-12-12
eggs,83,2035-12-01
cheese,91,2032-08-04
cereal,34,2031-12-02
onions,14,2025-02-25
bread,88,2033-11-02
carrots,51,2024-09-11
pasta,46,2035-11-08
eggs,80,2031-12-26
chicken,78,2026-08-07
carrots,99,2025-12-29
yogurt,47,2028-07-04
bread,61,2025-12-19
tomatoes,16,2025-10-28
bread,84,2033-04-24
tomatoes,76,2032-05-09
onions,65,2030-02-24
potatoes,97,2033-11-07
milk,33,2034-05-23
chicken,45,2027-12-01
yogurt,89,2023-02-15
pasta,9,2024-10-04
onions,48,2025-03-08
cereal,94,2027-04-14
bread,26,2023-01-26
cheese,15,2031-10-30
ice cream,52,2028-09-24
milk,13,2034-04-07
pasta,84,2031-07-14
bread,25,2023-10-12
chicken,3,2030-03-21
soda,62,2029-01-31
bananas,41,2036-07-17
bread,1,2023-01-19
bananas,99,2025-05-31
tomatoes,47,2031-03-17
chocolate,7,2029-02-11
apples,65,2027-06-16
chocolate,39,2033-01-28
soda,66,2032-01-30
cookies,43,2036-04-28
soda,69,2035-11-07
milk,73,2035-08-29
ice cream,27,2035-06-10
rice,81,2031-03-03
eggs,23,2029-11-12
chicken,31,2036-02-14
apples,16,2031-07-06
ice cream,24,2032-11-13
yogurt,80,2035-02-23
juice,39,2029-07-25
bread,56,2036-05-07
cereal,78,2036-08-22
cookies,6,2031-12-31
bananas,12,2028-03-12
soda,51,2024-09-11
chocolate,9,2032-10-12
cookies,81,2035-11-17
pasta,25,2032-03-02
onions,8,2025-08-05
cookies,6,2032-12-18
onions,71,2030-10-22
onions,69,2032-11-19
juice,46,2027-12-22
chocolate,67,2026-09-07
bread,47,2024-05-26
yogurt,26,2030-03-01
apples,42,2028-08-11
bread,10,2027-01-26
potatoes,1,2033-12-08
juice,56,2030-01-25
cereal,13,2034-04-07
eggs,45,2023-05-18
bread,12,2027-06-26
rice,54,2034-11-21
apples,75,2034-05-21
rice,49,2033-07-01
chicken,35,2025-03-23
pasta,32,2030-05-18
soda,33,2031-03-19
juice,75,2028-07-11
eggs,77,2025-11-18
apples,68,2029-12-16
carrots,23,2034-03-12
apples,34,2030-01-30
potatoes,59,2036-04-18
yogurt,91,2031-05-14
tomatoes,51,2026-10-03
rice,14,2027-10-04
ice cream,84,2026-02-11
rice,19,2028-05-06
bananas,26,2027-08-21
rice,73,2034-11-10
eggs,40,2027-05-02
soda,64,2036-06-01
bread,38,2033-01-21
soda,37,2026-02-20
cookies,8,2025-08-05
eggs,52,2026-01-06
juice,21,2028-06-17
soda,79,2029-11-15
juice,79,2032-06-29
yogurt,76,2036-04-17
bananas,21,2024-10-22
chocolate,64,2034-12-15
bread,26,2025-02-20
ice cream,29,2031-08-04
milk,90,2024-11-02
pasta,48,2034-07-29
eggs,60,2030-01-23
yogurt,91,2034-05-27
eggs,70,2033-04-23
cereal,21,2032-05-29
milk,55,2023-04-17
onions,5,2029-08-11
yogurt,42,2032-04-03
milk,23,2030-05-22
ice cream,24,2025-01-10
potatoes,63,2033-01-30
cookies,88,2035-07-27
bananas,64,2023-04-07
bread,57,2028-03-11
carrots,58,2034-06-10
carrots,77,2023-05-10
juice,73,2032-05-21
cheese,83,2026-11-01
chicken,70,2025-08-12
rice,26,2031-10-17
cookies,33,2031-10-06
rice,37,2036-03-23
rice,65,2023-11-19
ice cream,17,2024-07-13
cereal,27,2029-06-03
apples,3,2023-02-06
yogurt,55,2026-06-12
cheese,26,2023-10-05
chicken,83,2034-04-10
carrots,44,2034-10-02
onions,64,2035-08-24
juice,41,2027-10-07
milk,82,2025-06-17
apples,42,2025-09-25
cookies,28,2030-03-04
chocolate,82,2026-12-09
milk,60,2023-05-23
soda,11,2036-09-06
bananas,65,2029-08-13
juice,46,2027-11-25
yogurt,41,2030-09-13
tomatoes,49,2033-10-03
ice cream,93,2035-12-10
pasta,30,2024-09-13
rice,18,2034-09-26
milk,44,2034-03-14
ice cream,68,2035-05-31
apples,41,2034-03-02
milk,80,2035-02-16
juice,58,2035-05-14
juice,66,2034-02-11
chicken,64,2027-01-12
potatoes,40,2030-04-25
cookies,58,2029-04-21
bananas,19,2033-06-14
cookies,96,2029-11-29
chocolate,20,2031-11-23
onions,69,2023-10-18
chocolate,10,2033-01-12
juice,29,2024-11-22
eggs,19,2029-12-04
yogurt,41,2027-02-13
bread,55,2027-05-31
eggs,54,2034-09-13
onions,17,2033-06-22
onions,44,2026-01-17
bread,92,2033-09-30
potatoes,54,2027-07-27
tomatoes,27,2031-08-23
bread,85,2023-06-26
rice,16,2033-02-07
bananas,29,2031-12-09
bananas,37,2024-01-11
chocolate,54,2028-07-29
cookies,61,2029-08-01
chicken,14,2026-09-02
chicken,22,2033-07-13
pasta,14,2034-08-11
onions,71,2029-02-09
onions,77,2029-08-16
milk,76,2032-05-09
yogurt,59,2025-12-20
ice cream,70,2031-04-23
ice cream,66,2023-11-25
chicken,48,2025-09-26
pasta,99,2026-05-16
soda,47,2033-07-02
pasta,93,2030-12-17
chocolate,73,2030-06-18
ice cream,49,2028-07-17
soda,36,2025-11-06
chocolate,53,2036-02-01
apples,43,2029-09-05
onions,14,2032-07-31
tomatoes,7,2025-07-03
pasta,5,2031-08-26
bananas,58,2025-07-01
eggs,92,2035-01-17
bananas,80,2027-07-16
apples,46,2029-03-05
tomatoes,29,2034-08-21
ice cream,67,2023-01-17
onions,27,2030-03-24
cheese,81,2033-03-30
cookies,82,2031-07-04
bananas,5,2024-03-07
yogurt,65,2032-05-04
carrots,70,2036-08-13
onions,57,2025-12-21
carrots,40,2023-07-25
milk,20,2024-05-14
yogurt,91,2024-04-13
apples,98,2031-05-13
onions,58,2027-09-08
tomatoes,52,2034-05-13
potatoes,65,2030-02-24
onions,86,2032-08-11
cereal,85,2029-09-28
carrots,75,2025-03-17
onions,6,2031-12-31
bananas,59,2033-05-15
apples,39,2027-09-15
milk,78,2030-12-11
ice cream,79,2029-01-21
pasta,7,2026-07-12
apples,38,2026-02-25
onions,16,2023-08-22
tomatoes,34,2031-09-08
chocolate,24,2026-08-31
cheese,61,2029-02-28
bread,78,2024-11-13
milk,50,2031-03-02
onions,96,2027-07-17
chocolate,34,2034-04-11
chocolate,57,2030-09-04
onions,8,2032-10-10
soda,85,2025-04-05
yogurt,98,2029-08-15
cereal,23,2031-10-29
juice,39,2031-09-19
cereal,31,2023-07-16
onions,42,2033-12-01
chicken,96,2031-11-15
cheese,42,2028-08-11
carrots,45,2035-01-11
chocolate,3,2033-06-30
yogurt,55,2031-09-09
bananas,44,2027-05-30
cereal,10,2035-05-18
tomatoes,63,2028-06-04
bananas,56,2030-01-25
onions,98,2028-02-04
ice cream,69,2024-08-23
ice cream,51,2025-05-06
bread,62,2035-03-29
eggs,9,2029-09-01
tomatoes,66,2031-05-07
bananas,29,2036-03-08
bananas,33,2023-02-28
juice,94,2026-01-02
cheese,33,2032-10-01
cereal,80,2034-10-24
chicken,35,2032-11-07
milk,61,2036-03-16
carrots,4,2025-12-25
bread,80,2033-10-23
chocolate,89,2036-02-24
potatoes,87,2035-08-23
eggs,20,2029-04-25
tomatoes,74,2024-01-14
eggs,61,2032-02-19
apples,35,2031-12-29
ice cream,98,2029-07-01
ice cream,36,2029-04-27
bananas,85,2031-04-29
cheese,11,2036-09-06
rice,25,2023-01-16
soda,41,2031-12-25
pasta,88,2031-08-14
juice,52,2033-04-14
cookies,23,2029-11-12
soda,42,2035-10-10
juice,82,2023-02-25
onions,70,2025-04-16
soda,72,2031-09-22
eggs,30,2034-05-18
carrots,16,2027-11-04
tomatoes,18,2035-12-03
yogurt,74,2027-12-04
cheese,80,2026-09-03
cookies,63,2034-09-25
cereal,97,2024-11-20
tomatoes,54,2036-04-10
milk,96,2035-09-25
tomatoes,62,2028-04-14
apples,13,2027-10-18
ice cream,96,2025-04-13
soda,12,2023-02-13
cheese,61,2025-06-07
potatoes,9,2035-01-16
juice,66,2033-04-26
onions,93,2024-02-29
potatoes,36,2029-09-18
bananas,72,2028-04-23
cereal,83,2032-11-09
potatoes,15,2031-05-24
chocolate,42,2027-06-18
rice,92,2033-02-06
cookies,14,2026-09-04
onions,88,2035-06-27
onions,7,2032-02-17
soda,30,2026-07-03
cereal,54,2028-07-15
cheese,35,2035-03-27
juice,90,2024-05-13
apples,31,2029-06-19
potatoes,50,2028-03-28
chocolate,27,2030-04-14
carrots,76,2023-04-19
carrots,34,2028-02-08
chicken,34,2029-11-18
juice,24,2028-10-30
carrots,26,2028-09-10
ice cream,8,2034-07-12
tomatoes,8,2023-12-01
chocolate,51,2025-01-05
soda,54,2026-08-10
carrots,78,2029-09-26
chocolate,96,2030-05-24
bananas,97,2027-12-23
bananas,66,2036-03-04
bananas,97,2028-07-27
cheese,38,2028-01-28
cookies,87,2030-06-27
carrots,43,2034-03-11
juice,30,2027-10-05
bananas,31,2028-03-04
eggs,84,2028-09-23
pasta,49,2028-02-18
juice,46,2028-04-06
tomatoes,91,2024-04-13
rice,66,2034-02-23
chicken,25,2024-11-05
chocolate,5,2025-01-12
cookies,84,2025-10-11
soda,95,2033-09-13
rice,84,2031-07-14
cereal,99,2025-07-18
bread,59,2036-03-18
cereal,24,2028-10-16
cookies,1,2026-08-26
potatoes,30,2024-03-16
soda,8,2034-12-19
cookies,21,2036-03-30
bananas,63,2035-07-17
milk,93,2034-09-03
yogurt,18,2032-11-12
ice cream,41,2028-06-19
yogurt,77,2026-08-20
apples,46,2032-05-11
bread,18,2029-09-27
ice cream,94,2036-08-04
cheese,91,2030-03-27
tomatoes,29,2031-08-04
chocolate,77,2028-03-21
eggs,14,2026-09-02
cheese,38,2029-12-13
apples,62,2023-11-16
eggs,24,2035-07-15
rice,53,2033-06-29
soda,99,2036-04-27
milk,22,2029-02-03
soda,89,2032-02-03
eggs,54,2025-04-21
carrots,9,2029-09-11
cheese,35,2035-03-27
soda,35,2023-09-05
chicken,12,2034-06-08
bread,57,2036-04-19
cheese,3,2031-06-14
pasta,69,2031-10-24
cookies,46,2026-07-11
bananas,68,2028-05-04
pasta,20,2030-01-21
potatoes,70,2026-03-27
bread,6,2034-04-25
cookies,72,2033-07-08
cookies,42,2029-02-18
onions,93,2035-08-12
rice,78,2036-08-22
bananas,6,2025-09-21
rice,87,2025-03-01
apples,92,2035-01-17
eggs,77,2026-06-11
yogurt,28,2033-06-08
cookies,22,2028-02-26
onions,50,2023-07-23
juice,78,2026-05-07
apples,50,2032-03-17
juice,10,2033-06-26
yogurt,19,2026-05-13
rice,27,2030-03-24
juice,44,2027-08-13
onions,16,2035-08-02
juice,99,2025-11-04
milk,87,2033-03-26
tomatoes,55,2024-04-25
pasta,93,2028-09-09
chicken,81,2026-04-07
juice,34,2031-03-14
chicken,62,2033-07-25
apples,45,2034-06-13
milk,39,2024-06-01
cookies,37,2028-07-09
tomatoes,97,2032-05-23
yogurt,6,2024-03-19
milk,38,2034-08-01
eggs,35,2026-05-03
rice,10,2027-01-26
eggs,5,2030-07-24
cereal,28,2025-08-25
yogurt,59,2034-07-13
