itemDescription,Member_number,Date
rice,1,2034-11-07
apples,36,2034-11-08
eggs,42,2034-11-09
chicken,73,2034-11-10
tomatoes,35,2034-11-11
milk,76,2034-11-12
juice,14,2034-11-13
ice cream,21,2034-11-14
pasta,96,2034-11-15
potatoes,48,2034-11-16
cookies,74,2034-11-17
chocolate,24,2034-11-18
bread,45,2034-11-19
potatoes,61,2034-11-20
chocolate,54,2034-11-21
potatoes,65,2034-11-22
apples,79,2034-11-23
chicken,32,2034-11-24
pasta,51,2034-11-25
cereal,55,2034-11-26
eggs,72,2034-11-27
cookies,89,2034-11-28
yogurt,78,2034-11-29
tomatoes,2,2034-11-30
milk,43,2034-12-01
ice cream,94,2034-12-02
apples,16,2034-12-03
cookies,28,2034-12-04
carrots,95,2034-12-05
milk,52,2034-12-06
soda,97,2034-12-07
ice cream,34,2034-12-08
chicken,24,2034-12-09
yogurt,99,2034-12-10
potatoes,68,2034-12-11
chocolate,24,2034-12-12
bread,96,2034-12-13
rice,15,2034-12-14
carrots,64,2034-12-15
cookies,35,2034-12-16
potatoes,56,2034-12-17
eggs,43,2034-12-18
juice,8,2034-12-19
cookies,81,2034-12-20
ice cream,56,2034-12-21
tomatoes,25,2034-12-22
pasta,98,2034-12-23
juice,69,2034-12-24
ice cream,77,2034-12-25
tomatoes,48,2034-12-26
cereal,38,2034-12-27
chocolate,62,2034-12-28
pasta,40,2034-12-29
eggs,31,2034-12-30
bread,40,2034-12-31
tomatoes,70,2035-01-01
chocolate,73,2035-01-02
bananas,4,2035-01-03
bananas,45,2035-01-04
bread,17,2035-01-05
chicken,73,2035-01-06
yogurt,37,2035-01-07
chicken,80,2035-01-08
yogurt,27,2035-01-09
cheese,34,2035-01-10
juice,45,2035-01-11
apples,82,2035-01-12
bread,83,2035-01-13
yogurt,23,2035-01-14
cheese,69,2035-01-15
chocolate,9,2035-01-16
bread,92,2035-01-17
cookies,1,2035-01-18
ice cream,34,2035-01-19
cheese,95,2035-01-20
bananas,46,2035-01-21
soda,80,2035-01-22
soda,47,2035-01-23
cereal,20,2035-01-24
soda,15,2035-01-25
pasta,9,2035-01-26
rice,67,2035-01-27
cereal,52,2035-01-28
cheese,98,2035-01-29
chocolate,13,2035-01-30
onions,51,2035-01-31
cookies,85,2035-02-01
chicken,88,2035-02-02
yogurt,46,2035-02-03
soda,45,2035-02-04
milk,71,2035-02-05
ice cream,1,2035-02-06
apples,9,2035-02-07
cereal,23,2035-02-08
pasta,36,2035-02-09
yogurt,47,2035-02-10
bananas,5,2035-02-11
ice cream,77,2035-02-12
bread,1,2035-02-13
bread,18,2035-02-14
chicken,46,2035-02-15
ice cream,80,2035-02-16
cereal,77,2035-02-17
bread,35,2035-02-18
chocolate,81,2035-02-19
ice cream,89,2035-02-20
bread,68,2035-02-21
juice,12,2035-02-22
cookies,80,2035-02-23
yogurt,28,2035-02-24
cereal,5,2035-02-25
pasta,29,2035-02-26
chicken,77,2035-02-27
cheese,91,2035-02-28
yogurt,34,2035-03-01
apples,24,2035-03-02
cheese,14,2035-03-03
soda,55,2035-03-04
juice,32,2035-03-05
onions,64,2035-03-06
milk,5,2035-03-07
tomatoes,5,2035-03-08
eggs,90,2035-03-09
cereal,47,2035-03-10
eggs,84,2035-03-11
tomatoes,20,2035-03-12
bread,31,2035-03-13
juice,16,2035-03-14
cookies,82,2035-03-15
tomatoes,88,2035-03-16
juice,38,2035-03-17
apples,62,2035-03-18
cereal,82,2035-03-19
bread,60,2035-03-20
rice,67,2035-03-21
rice,41,2035-03-22
juice,86,2035-03-23
juice,52,2035-03-24
tomatoes,96,2035-03-25
pasta,24,2035-03-26
rice,35,2035-03-27
juice,77,2035-03-28
tomatoes,62,2035-03-29
ice cream,94,2035-03-30
milk,44,2035-03-31
tomatoes,63,2035-04-01
bread,77,2035-04-02
ice cream,56,2035-04-03
rice,49,2035-04-04
onions,48,2035-04-05
tomatoes,30,2035-04-06
chicken,36,2035-04-07
ice cream,13,2035-04-08
cheese,44,2035-04-09
juice,87,2035-04-10
onions,79,2035-04-11
apples,1,2035-04-12
chicken,9,2035-04-13
juice,16,2035-04-14
yogurt,97,2035-04-15
soda,31,2035-04-16
pasta,4,2035-04-17
bananas,51,2035-04-18
yogurt,88,2035-04-19
milk,97,2035-04-20
ice cream,50,2035-04-21
apples,27,2035-04-22
potatoes,52,2035-04-23
eggs,16,2035-04-24
potatoes,90,2035-04-25
cheese,45,2035-04-26
onions,22,2035-04-27
chicken,48,2035-04-28
juice,85,2035-04-29
juice,1,2035-04-30
eggs,95,2035-05-01
eggs,18,2035-05-02
rice,75,2035-05-03
potatoes,24,2035-05-04
chicken,8,2035-05-05
onions,75,2035-05-06
eggs,5,2035-05-07
juice,85,2035-05-08
tomatoes,32,2035-05-09
cereal,31,2035-05-10
juice,17,2035-05-11
eggs,36,2035-05-12
tomatoes,11,2035-05-13
chocolate,58,2035-05-14
ice cream,21,2035-05-15
milk,57,2035-05-16
yogurt,96,2035-05-17
milk,10,2035-05-18
carrots,28,2035-05-19
ice cream,62,2035-05-20
chicken,86,2035-05-21
cookies,27,2035-05-22
onions,99,2035-05-23
cookies,21,2035-05-24
ice cream,38,2035-05-25
bread,71,2035-05-26
yogurt,80,2035-05-27
potatoes,25,2035-05-28
carrots,24,2035-05-29
chicken,66,2035-05-30
cookies,68,2035-05-31
rice,20,2035-06-01
juice,21,2035-06-02
tomatoes,15,2035-06-03
bananas,75,2035-06-04
yogurt,15,2035-06-05
pasta,99,2035-06-06
rice,89,2035-06-07
potatoes,56,2035-06-08
yogurt,64,2035-06-09
chocolate,27,2035-06-10
carrots,74,2035-06-11
cheese,36,2035-06-12
apples,40,2035-06-13
chocolate,67,2035-06-14
cereal,17,2035-06-15
cheese,85,2035-06-16
chocolate,3,2035-06-17
onions,94,2035-06-18
soda,20,2035-06-19
apples,18,2035-06-20
ice cream,29,2035-06-21
soda,62,2035-06-22
milk,86,2035-06-23
soda,87,2035-06-24
carrots,35,2035-06-25
chocolate,92,2035-06-26
rice,88,2035-06-27
chocolate,27,2035-06-28
cereal,64,2035-06-29
potatoes,12,2035-06-30
pasta,37,2035-07-01
soda,93,2035-07-02
tomatoes,59,2035-07-03
cookies,62,2035-07-04
bread,3,2035-07-05
cookies,47,2035-07-06
carrots,38,2035-07-07
chicken,21,2035-07-08
bread,76,2035-07-09
juice,91,2035-07-10
cookies,64,2035-07-11
cheese,68,2035-07-12
cookies,79,2035-07-13
tomatoes,42,2035-07-14
bread,24,2035-07-15
eggs,62,2035-07-16
cookies,63,2035-07-17
eggs,21,2035-07-18
onions,8,2035-07-19
bananas,41,2035-07-20
cereal,31,2035-07-21
bread,85,2035-07-22
bread,10,2035-07-23
rice,77,2035-07-24
chocolate,95,2035-07-25
potatoes,98,2035-07-26
cereal,88,2035-07-27
cookies,81,2035-07-28
bread,13,2035-07-29
yogurt,99,2035-07-30
soda,31,2035-07-31
ice cream,60,2035-08-01
apples,16,2035-08-02
bananas,50,2035-08-03
milk,30,2035-08-04
soda,5,2035-08-05
potatoes,2,2035-08-06
juice,44,2035-08-07
onions,6,2035-08-08
soda,15,2035-08-09
chicken,73,2035-08-10
yogurt,96,2035-08-11
bread,93,2035-08-12
cookies,38,2035-08-13
onions,71,2035-08-14
onions,87,2035-08-15
onions,8,2035-08-16
apples,37,2035-08-17
chicken,65,2035-08-18
yogurt,19,2035-08-19
potatoes,43,2035-08-20
ice cream,62,2035-08-21
rice,98,2035-08-22
carrots,87,2035-08-23
cookies,64,2035-08-24
milk,95,2035-08-25
potatoes,55,2035-08-26
potatoes,29,2035-08-27
cereal,8,2035-08-28
cookies,73,2035-08-29
eggs,62,2035-08-30
onions,43,2035-08-31
cheese,81,2035-09-01
onions,70,2035-09-02
pasta,25,2035-09-03
chocolate,10,2035-09-04
apples,28,2035-09-05
bananas,34,2035-09-06
milk,32,2035-09-07
bananas,80,2035-09-08
tomatoes,24,2035-09-09
yogurt,59,2035-09-10
rice,11,2035-09-11
chicken,27,2035-09-12
onions,47,2035-09-13
chocolate,99,2035-09-14
potatoes,17,2035-09-15
bananas,25,2035-09-16
potatoes,93,2035-09-17
rice,70,2035-09-18
tomatoes,28,2035-09-19
pasta,53,2035-09-20
cookies,53,2035-09-21
carrots,79,2035-09-22
cereal,33,2035-09-23
cereal,81,2035-09-24
bananas,96,2035-09-25
onions,50,2035-09-26
bread,69,2035-09-27
onions,72,2035-09-28
bread,9,2035-09-29
chicken,12,2035-09-30
pasta,68,2035-10-01
chicken,66,2035-10-02
rice,56,2035-10-03
pasta,84,2035-10-04
apples,8,2035-10-05
apples,15,2035-10-06
cereal,43,2035-10-07
cereal,62,2035-10-08
carrots,38,2035-10-09
juice,42,2035-10-10
soda,30,2035-10-11
soda,2,2035-10-12
soda,82,2035-10-13
eggs,85,2035-10-14
cheese,63,2035-10-15
rice,66,2035-10-16
bananas,94,2035-10-17
rice,74,2035-10-18
ice cream,83,2035-10-19
pasta,37,2035-10-20
chicken,88,2035-10-21
apples,94,2035-10-22
bananas,15,2035-10-23
potatoes,71,2035-10-24
soda,31,2035-10-25
bread,54,2035-10-26
cheese,17,2035-10-27
soda,9,2035-10-28
ice cream,58,2035-10-29
cereal,87,2035-10-30
milk,59,2035-10-31
chocolate,50,2035-11-01
onions,22,2035-11-02
apples,98,2035-11-03
tomatoes,78,2035-11-04
onions,92,2035-11-05
tomatoes,74,2035-11-06
juice,69,2035-11-07
rice,46,2035-11-08
pasta,93,2035-11-09
apples,88,2035-11-10
chocolate,61,2035-11-11
yogurt,68,2035-11-12
ice cream,35,2035-11-13
milk,37,2035-11-14
yogurt,45,2035-11-15
chicken,31,2035-11-16
milk,81,2035-11-17
chocolate,52,2035-11-18
potatoes,79,2035-11-19
chocolate,61,2035-11-20
juice,44,2035-11-21
potatoes,18,2035-11-22
potatoes,83,2035-11-23
chocolate,61,2035-11-24
onions,66,2035-11-25
bananas,40,2035-11-26
bread,80,2035-11-27
cereal,27,2035-11-28
carrots,33,2035-11-29
cheese,20,2035-11-30
juice,83,2035-12-01
carrots,43,2035-12-02
chocolate,18,2035-12-03
carrots,23,2035-12-04
apples,67,2035-12-05
bread,79,2035-12-06
cereal,59,2035-12-07
carrots,95,2035-12-08
cereal,70,2035-12-09
milk,93,2035-12-10
cheese,37,2035-12-11
juice,75,2035-12-12
cookies,73,2035-12-13
cookies,72,2035-12-14
carrots,66,2035-12-15
bananas,78,2035-12-16
bread,20,2035-12-17
cheese,70,2035-12-18
cereal,77,2035-12-19
milk,74,2035-12-20
cookies,2,2035-12-21
ice cream,98,2035-12-22
carrots,84,2035-12-23
chicken,10,2035-12-24
soda,51,2035-12-25
pasta,58,2035-12-26
pasta,62,2035-12-27
apples,71,2035-12-28
ice cream,86,2035-12-29
apples,37,2035-12-30
juice,54,2035-12-31
apples,41,2036-01-01
carrots,93,2036-01-02
bananas,95,2036-01-03
carrots,78,2036-01-04
tomatoes,13,2036-01-05
yogurt,14,2036-01-06
eggs,31,2036-01-07
cookies,15,2036-01-08
cheese,16,2036-01-09
milk,49,2036-01-10
onions,70,2036-01-11
cookies,99,2036-01-12
rice,76,2036-01-13
cookies,57,2036-01-14
pasta,9,2036-01-15
carrots,33,2036-01-16
cookies,72,2036-01-17
cookies,57,2036-01-18
chocolate,10,2036-01-19
chocolate,64,2036-01-20
apples,71,2036-01-21
cookies,36,2036-01-22
rice,80,2036-01-23
yogurt,14,2036-01-24
chocolate,60,2036-01-25
eggs,69,2036-01-26
bananas,73,2036-01-27
cookies,32,2036-01-28
carrots,27,2036-01-29
yogurt,94,2036-01-30
rice,54,2036-01-31
carrots,53,2036-02-01
yogurt,19,2036-02-02
milk,8,2036-02-03
cereal,81,2036-02-04
milk,74,2036-02-05
eggs,59,2036-02-06
potatoes,45,2036-02-07
juice,10,2036-02-08
eggs,6,2036-02-09
bread,49,2036-02-10
bread,28,2036-02-11
tomatoes,93,2036-02-12
potatoes,93,2036-02-13
bread,31,2036-02-14
cookies,29,2036-02-15
milk,11,2036-02-16
bread,87,2036-02-17
cereal,6,2036-02-18
bananas,96,2036-02-19
pasta,5,2036-02-20
bananas,94,2036-02-21
chocolate,40,2036-02-22
cookies,17,2036-02-23
potatoes,89,2036-02-24
yogurt,4,2036-02-25
chicken,43,2036-02-26
apples,68,2036-02-27
tomatoes,54,2036-02-28
eggs,89,2036-02-29
cookies,47,2036-03-01
bananas,27,2036-03-02
chicken,43,2036-03-03
onions,66,2036-03-04
tomatoes,11,2036-03-05
pasta,75,2036-03-06
milk,3,2036-03-07
apples,29,2036-03-08
carrots,70,2036-03-09
cheese,30,2036-03-10
bananas,65,2036-03-11
cheese,79,2036-03-12
milk,10,2036-03-13
eggs,18,2036-03-14
tomatoes,61,2036-03-15
bread,61,2036-03-16
yogurt,43,2036-03-17
milk,59,2036-03-18
juice,60,2036-03-19
cheese,24,2036-03-20
cookies,58,2036-03-21
cereal,68,2036-03-22
chicken,37,2036-03-23
cereal,92,2036-03-24
tomatoes,30,2036-03-25
potatoes,18,2036-03-26
tomatoes,91,2036-03-27
onions,26,2036-03-28
soda,37,2036-03-29
tomatoes,21,2036-03-30
bread,45,2036-03-31
cheese,50,2036-04-01
apples,81,2036-04-02
rice,79,2036-04-03
yogurt,93,2036-04-04
chicken,70,2036-04-05
pasta,7,2036-04-06
bananas,32,2036-04-07
onions,61,2036-04-08
cheese,98,2036-04-09
milk,54,2036-04-10
potatoes,43,2036-04-11
milk,41,2036-04-12
chicken,84,2036-04-13
potatoes,81,2036-04-14
carrots,20,2036-04-15
onions,91,2036-04-16
tomatoes,76,2036-04-17
tomatoes,59,2036-04-18
soda,57,2036-04-19
tomatoes,5,2036-04-20
chicken,40,2036-04-21
pasta,85,2036-04-22
onions,57,2036-04-23
soda,78,2036-04-24
onions,90,2036-04-25
tomatoes,18,2036-04-26
juice,99,2036-04-27
carrots,43,2036-04-28
bread,48,2036-04-29
pasta,77,2036-04-30
potatoes,82,2036-05-01
apples,53,2036-05-02
cereal,19,2036-05-03
milk,7,2036-05-04
rice,63,2036-05-05
onions,77,2036-05-06
juice,56,2036-05-07
onions,38,2036-05-08
yogurt,5,2036-05-09
rice,34,2036-05-10
chicken,97,2036-05-11
bananas,79,2036-05-12
rice,49,2036-05-13
cookies,7,2036-05-14
carrots,13,2036-05-15
juice,60,2036-05-16
cheese,95,2036-05-17
bananas,47,2036-05-18
bread,25,2036-05-19
carrots,66,2036-05-20
eggs,60,2036-05-21
rice,88,2036-05-22
cookies,80,2036-05-23
rice,17,2036-05-24
apples,22,2036-05-25
rice,18,2036-05-26
cereal,45,2036-05-27
bread,25,2036-05-28
ice cream,6,2036-05-29
potatoes,29,2036-05-30
apples,89,2036-05-31
cereal,64,2036-06-01
cheese,28,2036-06-02
juice,27,2036-06-03
soda,60,2036-06-04
eggs,10,2036-06-05
bananas,75,2036-06-06
eggs,64,2036-06-07
soda,45,2036-06-08
tomatoes,68,2036-06-09
ice cream,12,2036-06-10
yogurt,12,2036-06-11
onions,46,2036-06-12
tomatoes,75,2036-06-13
cereal,70,2036-06-14
chocolate,84,2036-06-15
cereal,50,2036-06-16
onions,92,2036-06-17
cereal,80,2036-06-18
ice cream,86,2036-06-19
pasta,41,2036-06-20
juice,43,2036-06-21
bananas,14,2036-06-22
tomatoes,94,2036-06-23
milk,42,2036-06-24
onions,91,2036-06-25
potatoes,71,2036-06-26
bread,62,2036-06-27
cookies,95,2036-06-28
juice,72,2036-06-29
cheese,31,2036-06-30
yogurt,28,2036-07-01
soda,8,2036-07-02
soda,16,2036-07-03
bread,88,2036-07-04
cereal,36,2036-07-05
juice,65,2036-07-06
apples,18,2036-07-07
cookies,39,2036-07-08
juice,60,2036-07-09
yogurt,44,2036-07-10
apples,43,2036-07-11
juice,89,2036-07-12
apples,56,2036-07-13
bananas,45,2036-07-14
potatoes,23,2036-07-15
onions,16,2036-07-16
chocolate,41,2036-07-17
juice,57,2036-07-18
milk,75,2036-07-19
pasta,87,2036-07-20
milk,32,2036-07-21
bread,68,2036-07-22
potatoes,96,2036-07-23
ice cream,74,2036-07-24
ice cream,99,2036-07-25
potatoes,56,2036-07-26
cereal,80,2036-07-27
tomatoes,58,2036-07-28
tomatoes,24,2036-07-29
eggs,19,2036-07-30
pasta,96,2036-07-31
cheese,46,2036-08-01
chicken,38,2036-08-02
cookies,2,2036-08-03
juice,94,2036-08-04
juice,15,2036-08-05
carrots,52,2036-08-06
cookies,88,2036-08-07
milk,54,2036-08-08
bread,19,2036-08-09
onions,69,2036-08-10
pasta,36,2036-08-11
potatoes,37,2036-08-12
apples,70,2036-08-13
ice cream,6,2036-08-14
apples,45,2036-08-15
yogurt,95,2036-08-16
cereal,62,2036-08-17
cheese,67,2036-08-18
potatoes,69,2036-08-19
juice,2,2036-08-20
bananas,12,2036-08-21
potatoes,78,2036-08-22
apples,19,2036-08-23
cookies,28,2036-08-24
bananas,56,2036-08-25
juice,46,2036-08-26
juice,92,2036-08-27
chicken,78,2036-08-28
tomatoes,16,2036-08-29
apples,27,2036-08-30
ice cream,1,2036-08-31
soda,4,2036-09-01
chicken,88,2036-09-02
potatoes,26,2036-09-03
carrots,23,2036-09-04
cereal,61,2036-09-05
rice,11,2036-09-06
cheese,49,2036-09-07
rice,45,2036-09-08
