itemDescription,Member_number,Date
chicken,37,2032-03-30
bananas,84,2027-01-10
milk,85,2025-09-19
cereal,79,2024-04-12
cereal,38,2024-07-05
chocolate,46,2034-10-27
carrots,48,2023-05-05
soda,16,2030-11-10
potatoes,96,2029-06-30
juice,2,2033-07-04
tomatoes,21,2035-07-08
soda,12,2034-06-09
yogurt,76,2023-07-05
tomatoes,41,2034-04-06
tomatoes,43,2034-04-21
onions,21,2028-09-02
bananas,51,2031-07-07
cereal,26,2031-10-17
bread,17,2026-10-13
bread,13,2033-09-23
chocolate,35,2026-05-04
potatoes,9,2031-03-16
juice,35,2034-11-11
soda,86,2035-06-23
ice cream,66,2029-01-25
chicken,99,2030-12-26
bread,97,2027-11-13
soda,78,2033-01-22
potatoes,63,2025-02-28
carrots,96,2025-08-20
juice,62,2025-09-28
cereal,51,2028-10-01
milk,99,2035-07-30
cheese,80,2035-09-08
yogurt,96,2023-09-28
chicken,56,2024-02-20
tomatoes,48,2026-06-22
eggs,77,2026-01-21
soda,6,2032-05-31
cookies,99,2024-08-21
cheese,48,2025-07-19
eggs,92,2025-10-01
cookies,42,2032-04-03
potatoes,16,2032-01-29
cheese,17,2026-12-30
potatoes,22,2024-11-21
rice,36,2024-01-04
bread,87,2027-10-24
juice,42,2032-07-09
potatoes,95,2033-08-16
cereal,4,2032-02-20
onions,92,2036-08-27
juice,9,2029-07-11
soda,87,2034-09-08
rice,21,2028-09-02
soda,63,2027-08-25
soda,98,2031-06-07
yogurt,11,2026-10-30
ice cream,14,2036-01-06
potatoes,59,2029-05-20
tomatoes,10,2029-12-22
chocolate,35,2023-11-15
cereal,50,2027-11-24
bananas,73,2035-01-06
bananas,12,2031-04-18
milk,43,2033-06-24
yogurt,41,2032-08-29
onions,33,2032-07-22
bananas,33,2024-02-01
apples,98,2029-07-10
chicken,94,2035-03-30
eggs,35,2034-10-17
yogurt,30,2034-04-04
potatoes,67,2028-11-05
pasta,54,2033-04-09
onions,31,2035-04-16
soda,48,2030-04-29
milk,58,2031-10-03
chicken,26,2025-02-20
cereal,42,2024-11-19
onions,37,2026-06-05
pasta,36,2029-12-05
milk,43,2031-01-01
cereal,76,2030-02-02
chocolate,55,2033-01-04
potatoes,68,2034-12-11
cookies,77,2035-02-12
eggs,42,2027-07-12
apples,91,2028-02-02
onions,79,2024-10-20
cookies,74,2027-12-04
chocolate,19,2029-08-23
soda,85,2034-08-27
onions,91,2032-01-07
tomatoes,34,2035-09-06
ice cream,6,2031-12-31
eggs,1,2024-04-30
potatoes,53,2036-05-02
yogurt,36,2028-03-02
soda,93,2036-02-13
apples,82,2024-07-17
onions,58,2023-04-06
tomatoes,5,2035-02-25
cookies,47,2036-05-18
bread,52,2026-05-28
chicken,8,2034-05-12
ice cream,41,2036-07-17
ice cream,57,2030-09-04
ice cream,19,2028-09-05
bread,70,2025-08-12
cereal,49,2034-10-13
pasta,24,2033-12-19
bananas,36,2033-01-25
carrots,12,2023-10-07
cereal,87,2025-11-24
apples,41,2026-08-06
tomatoes,15,2032-10-22
apples,64,2032-10-23
rice,15,2028-01-22
chicken,34,2028-08-25
milk,87,2030-12-02
cheese,2,2024-06-13
chicken,48,2030-06-26
yogurt,19,2027-12-06
soda,91,2032-10-17
carrots,66,2028-08-29
ice cream,97,2026-07-06
cheese,40,2024-12-27
onions,91,2031-05-14
eggs,21,2029-01-02
ice cream,46,2027-01-19
potatoes,94,2030-01-15
bread,15,2027-08-04
chicken,21,2025-11-17
chicken,1,2028-08-24
pasta,24,2027-02-03
tomatoes,91,2033-11-12
tomatoes,78,2025-01-21
apples,42,2036-06-24
ice cream,37,2035-12-11
soda,45,2024-01-31
chicken,98,2030-12-09
apples,54,2029-03-29
chicken,77,2034-01-23
juice,53,2023-06-05
pasta,80,2032-07-14
cookies,84,2030-08-03
onions,47,2032-06-08
yogurt,68,2029-12-16
chicken,78,2023-05-03
potatoes,30,2023-08-31
ice cream,7,2028-06-03
chicken,44,2023-01-21
chocolate,59,2027-03-23
milk,95,2034-12-05
onions,58,2030-10-04
rice,12,2025-07-09
bananas,10,2028-03-10
bread,5,2028-05-30
pasta,67,2026-12-29
apples,9,2035-09-29
soda,57,2025-10-19
potatoes,60,2031-04-04
cookies,91,2030-06-14
cookies,54,2025-08-07
cookies,50,2027-11-24
chocolate,67,2031-05-01
onions,93,2035-07-02
chicken,87,2024-06-04
cheese,22,2028-09-25
soda,60,2029-02-07
milk,14,2034-11-13
juice,99,2030-07-18
pasta,57,2030-05-07
cookies,42,2033-01-10
cheese,41,2031-05-05
eggs,62,2035-03-29
yogurt,92,2030-10-16
juice,87,2025-11-02
yogurt,26,2024-02-22
rice,32,2027-10-26
ice cream,3,2026-12-01
rice,60,2031-09-13
juice,89,2033-10-05
cheese,80,2032-07-14
bread,20,2025-04-24
juice,52,2026-03-04
onions,42,2027-07-12
chocolate,53,2029-03-23
eggs,81,2030-12-20
bread,79,2025-04-19
tomatoes,28,2032-05-15
chocolate,14,2029-06-09
apples,9,2032-10-30
onions,38,2030-11-26
eggs,47,2036-03-01
cheese,96,2029-06-30
carrots,8,2025-11-13
eggs,60,2031-09-12
milk,93,2027-12-25
chocolate,66,2023-01-01
apples,94,2025-04-20
yogurt,8,2033-03-20
cookies,4,2026-10-22
ice cream,41,2029-04-30
bananas,41,2030-12-14
juice,72,2026-03-28
ice cream,47,2025-09-06
cookies,33,2031-09-30
cheese,45,2028-04-20
rice,75,2030-10-17
rice,97,2027-11-13
rice,13,2031-05-26
cheese,85,2033-01-07
chicken,65,2027-03-17
cookies,23,2033-08-17
eggs,69,2023-10-18
rice,67,2032-08-01
bananas,31,2025-11-14
carrots,71,2030-10-09
chicken,79,2024-12-16
ice cream,73,2031-05-23
potatoes,79,2033-08-11
onions,71,2023-10-09
bread,81,2036-04-14
carrots,63,2026-07-10
rice,79,2025-08-30
eggs,60,2035-08-01
rice,97,2032-01-23
cheese,55,2024-04-25
carrots,70,2026-10-23
milk,90,2029-05-12
cereal,48,2030-04-29
soda,24,2026-11-22
cookies,2,2025-01-20
bananas,87,2027-12-26
eggs,99,2025-12-09
chocolate,22,2029-09-04
chocolate,75,2024-04-29
cheese,64,2033-08-05
milk,75,2036-06-13
chocolate,86,2031-08-28
rice,67,2026-09-24
cereal,85,2033-07-23
yogurt,94,2023-10-25
ice cream,36,2032-05-03
chocolate,97,2033-11-07
cereal,71,2030-08-02
chocolate,41,2036-06-20
apples,30,2023-05-02
bananas,6,2033-10-13
cookies,5,2024-02-28
bread,53,2029-03-23
rice,48,2034-11-16
carrots,98,2030-02-21
rice,94,2034-09-22
cookies,64,2028-05-11
bananas,71,2035-12-28
onions,1,2031-06-28
ice cream,20,2025-04-15
eggs,34,2033-04-08
apples,55,2024-04-25
potatoes,88,2031-04-08
cereal,16,2032-04-22
ice cream,26,2025-02-20
cheese,29,2024-04-17
pasta,46,2030-08-22
onions,62,2029-07-13
onions,97,2034-02-16
ice cream,78,2031-10-15
bananas,1,2035-01-18
soda,48,2035-04-28
chicken,14,2025-02-25
soda,5,2030-01-13
soda,83,2034-09-12
ice cream,75,2035-12-12
tomatoes,96,2034-02-12
bread,20,2028-03-31
cookies,29,2024-04-17
juice,68,2025-02-07
cheese,41,2026-11-28
eggs,95,2026-03-26
ice cream,47,2024-08-08
cheese,63,2027-11-19
cookies,34,2028-08-25
juice,81,2033-11-15
cheese,14,2033-02-27
milk,42,2029-07-08
soda,73,2033-01-09
yogurt,43,2036-04-28
yogurt,96,2035-05-17
chicken,42,2024-04-03
bread,42,2024-11-19
juice,20,2034-06-05
carrots,13,2033-01-19
potatoes,38,2035-07-07
apples,27,2032-03-29
juice,26,2029-10-09
onions,97,2034-03-08
cookies,57,2029-07-05
ice cream,80,2028-02-28
soda,97,2028-09-27
cookies,70,2031-12-12
eggs,8,2034-07-12
eggs,35,2031-12-29
pasta,69,2030-10-25
pasta,68,2028-09-26
milk,74,2031-10-28
chocolate,3,2034-09-21
yogurt,41,2030-12-14
juice,95,2034-05-20
cookies,28,2034-10-29
chocolate,45,2029-08-02
yogurt,81,2031-05-08
cookies,58,2031-03-11
bananas,21,2028-06-17
apples,69,2032-10-20
bananas,24,2023-01-22
bread,79,2027-11-14
soda,61,2035-11-20
rice,65,2028-01-02
pasta,33,2023-04-04
apples,56,2032-05-01
eggs,9,2035-01-26
juice,50,2031-05-22
eggs,99,2032-09-13
onions,57,2025-10-19
milk,63,2034-09-25
chicken,27,2035-09-12
tomatoes,1,2023-09-11
yogurt,90,2029-01-22
cheese,79,2028-06-18
bread,98,2030-12-18
milk,34,2032-07-10
potatoes,93,2032-02-01
yogurt,45,2026-01-01
pasta,46,2030-02-07
juice,52,2035-01-28
potatoes,79,2034-10-21
tomatoes,24,2031-06-20
chocolate,99,2034-10-31
ice cream,11,2029-05-06
cheese,54,2028-12-01
onions,25,2035-05-28
eggs,26,2028-03-06
pasta,26,2027-08-21
onions,71,2033-12-22
chicken,58,2035-12-26
milk,43,2033-06-24
chocolate,49,2029-08-18
onions,42,2032-08-23
eggs,54,2031-08-21
rice,16,2025-07-11
onions,83,2025-12-13
cereal,34,2026-01-27
tomatoes,60,2025-04-02
rice,32,2033-08-24
soda,42,2029-02-18
tomatoes,15,2027-08-04
carrots,99,2029-03-22
apples,18,2034-07-17
chicken,10,2023-02-18
onions,40,2033-02-12
cookies,14,2029-05-19
onions,29,2035-08-27
bananas,30,2028-12-16
onions,81,2028-05-08
milk,97,2033-12-05
milk,30,2030-04-04
yogurt,95,2035-05-01
cheese,99,2034-10-31
pasta,19,2028-12-23
bread,24,2025-01-10
bananas,37,2036-08-12
carrots,51,2034-05-15
rice,66,2023-01-01
chocolate,54,2024-08-26
potatoes,46,2032-04-23
bread,57,2032-10-11
apples,96,2031-12-05
cheese,88,2035-10-21
juice,48,2025-07-22
juice,25,2026-01-29
apples,97,2023-03-16
potatoes,52,2026-12-11
bananas,22,2024-12-09
soda,2,2031-02-10
cheese,23,2024-07-15
juice,70,2035-12-18
juice,67,2031-07-31
ice cream,46,2030-08-22
pasta,51,2030-02-23
tomatoes,47,2036-05-18
yogurt,22,2030-07-11
tomatoes,81,2034-01-07
bananas,85,2032-07-04
apples,76,2035-07-09
ice cream,95,2025-12-16
apples,97,2030-12-21
rice,72,2025-03-07
juice,98,2029-07-01
bread,11,2032-03-21
ice cream,46,2035-11-08
cookies,80,2031-12-26
chocolate,77,2035-02-17
bananas,84,2033-04-27
bananas,33,2026-12-15
carrots,26,2033-09-06
eggs,74,2025-02-21
onions,42,2027-06-18
ice cream,60,2027-02-19
juice,95,2024-05-27
yogurt,17,2024-01-24
eggs,76,2034-11-01
apples,78,2030-12-11
ice cream,17,2036-02-23
soda,15,2035-01-25
bread,20,2034-04-03
juice,80,2035-09-08
carrots,92,2035-06-26
milk,42,2032-03-15
pasta,27,2027-04-29
onions,37,2030-07-31
chocolate,25,2024-03-25
chicken,16,2033-04-12
ice cream,63,2024-11-30
soda,93,2023-10-16
milk,4,2025-12-25
pasta,4,2027-08-03
yogurt,88,2032-04-11
onions,65,2031-06-09
cereal,13,2029-06-29
rice,84,2025-07-29
cheese,45,2036-02-07
chocolate,20,2031-07-22
rice,68,2036-03-22
cookies,69,2033-08-21
bananas,92,2032-06-21
potatoes,56,2036-05-07
chicken,29,2029-10-16
carrots,93,2026-09-20
ice cream,22,2032-04-08
tomatoes,12,2027-08-19
eggs,3,2032-08-27
juice,25,2023-10-12
bread,98,2036-04-09
chicken,8,2035-08-28
bananas,40,2029-09-25
juice,20,2030-09-18
eggs,1,2027-01-13
rice,94,2035-10-17
eggs,73,2026-04-29
potatoes,14,2032-11-23
tomatoes,78,2025-01-21
chocolate,70,2032-05-05
bananas,8,2023-06-17
yogurt,35,2027-12-16
apples,96,2036-02-19
eggs,31,2028-01-24
potatoes,56,2025-06-15
cheese,88,2033-07-19
cheese,45,2031-02-02
cookies,19,2034-08-16
milk,16,2025-06-01
rice,17,2025-05-30
ice cream,70,2030-08-11
soda,82,2025-06-17
rice,27,2025-02-17
potatoes,92,2033-04-29
cheese,34,2032-03-14
cheese,54,2027-06-07
bananas,24,2035-09-09
tomatoes,70,2032-05-05
milk,87,2033-10-16
cheese,51,2031-08-20
milk,95,2023-12-03
ice cream,24,2023-11-09
chicken,37,2032-03-30
potatoes,62,2024-01-18
soda,24,2024-09-02
cheese,11,2029-06-02
potatoes,72,2034-11-27
yogurt,14,2029-12-27
cereal,10,2023-02-18
chocolate,57,2026-07-23
potatoes,91,2035-02-28
yogurt,58,2027-09-08
cookies,1,2036-08-31
soda,12,2029-03-26
yogurt,66,2028-08-15
tomatoes,64,2026-02-26
soda,37,2030-09-16
apples,32,2026-05-15
yogurt,94,2034-12-02
cookies,79,2034-07-04
rice,16,2036-08-29
cookies,62,2025-06-08
eggs,62,2023-07-27
onions,80,2026-11-11
cereal,95,2036-05-17
carrots,36,2028-03-02
milk,54,2036-04-10
carrots,53,2034-01-20
carrots,70,2035-12-09
tomatoes,49,2033-01-18
tomatoes,2,2034-06-06
carrots,58,2024-09-08
pasta,3,2024-06-09
potatoes,15,2023-02-16
pasta,78,2029-07-06
milk,90,2028-04-30
apples,60,2034-02-25
apples,96,2028-03-07
pasta,44,2034-10-02
apples,54,2023-11-26
rice,88,2035-04-19
cookies,45,2036-06-08
chocolate,50,2026-12-07
tomatoes,47,2027-03-10
soda,15,2027-08-04
tomatoes,29,2023-09-20
onions,17,2025-09-08
onions,35,2029-02-21
onions,44,2032-03-09
cheese,36,2035-06-12
cereal,70,2032-04-20
ice cream,80,2028-02-28
onions,77,2035-03-28
rice,75,2025-11-16
rice,13,2033-05-24
eggs,81,2035-02-19
potatoes,55,2031-09-14
chocolate,34,2029-01-15
pasta,77,2024-02-21
pasta,61,2034-09-15
cookies,16,2024-01-19
yogurt,62,2027-07-19
onions,79,2030-04-06
cereal,74,2025-01-17
tomatoes,78,2034-11-29
bread,94,2027-10-01
pasta,64,2031-12-03
potatoes,52,2023-11-29
bread,81,2030-09-17
carrots,20,2023-08-01
tomatoes,83,2034-06-28
cereal,7,2029-02-11
rice,3,2035-06-17
chocolate,90,2030-02-15
onions,21,2032-05-28
chocolate,75,2029-09-29
eggs,23,2024-04-01
eggs,76,2032-08-17
soda,80,2033-11-04
chicken,13,2034-10-11
rice,35,2030-09-08
carrots,82,2031-07-04
rice,83,2024-04-06
apples,16,2031-02-12
apples,16,2025-05-13
cheese,38,2027-01-21
chocolate,96,2032-11-28
pasta,72,2035-12-14
cereal,86,2024-08-20
onions,56,2030-01-25
pasta,23,2033-02-01
cheese,79,2028-06-18
juice,24,2028-10-16
chicken,63,2035-07-17
potatoes,38,2035-07-07
juice,11,2028-05-15
carrots,44,2029-10-05
eggs,5,2025-01-12
potatoes,91,2031-12-10
cereal,48,2027-02-15
rice,79,2025-10-15
bread,73,2024-04-26
chocolate,34,2026-11-15
chocolate,95,2023-12-03
eggs,42,2033-12-01
yogurt,51,2026-12-16
pasta,8,2032-05-26
yogurt,50,2023-04-02
chicken,8,2036-02-03
ice cream,86,2032-06-04
onions,50,2027-11-24
milk,21,2029-02-16
bread,91,2025-10-09
ice cream,85,2030-03-25
apples,82,2025-10-04
rice,19,2032-12-29
ice cream,24,2027-02-03
juice,13,2033-05-24
bread,43,2034-04-21
tomatoes,59,2026-10-18
milk,34,2027-01-03
chicken,15,2035-06-05
rice,67,2026-01-16
pasta,36,2026-02-15
ice cream,19,2026-12-02
cookies,43,2029-11-09
cereal,3,2035-06-17
milk,93,2026-09-20
cereal,31,2023-03-03
milk,53,2027-03-14
bread,34,2031-04-28
yogurt,78,2034-02-15
eggs,94,2034-09-06
soda,63,2027-11-19
pasta,39,2029-04-18
tomatoes,68,2033-05-21
ice cream,95,2027-08-26
rice,64,2030-07-07
juice,45,2031-01-29
apples,98,2029-07-10
onions,11,2028-07-14
potatoes,94,2035-03-30
rice,66,2028-01-14
chocolate,1,2024-10-23
milk,29,2024-03-23
rice,99,2025-11-04
apples,61,2024-06-26
cookies,56,2027-09-03
milk,41,2034-04-06
bread,70,2031-01-04
ice cream,46,2029-08-24
yogurt,31,2034-10-01
cereal,64,2025-06-18
cheese,2,2033-07-04
potatoes,47,2036-05-18
onions,68,2035-10-01
eggs,85,2033-08-02
potatoes,18,2032-08-14
chocolate,69,2027-06-17
carrots,16,2025-05-13
cookies,58,2030-10-04
pasta,48,2034-03-16
yogurt,24,2036-07-29
pasta,15,2025-09-22
potatoes,21,2033-12-26
cheese,69,2031-10-11
milk,99,2029-03-28
cereal,36,2024-02-16
chicken,55,2031-09-14
ice cream,15,2024-10-06
apples,52,2027-04-03
soda,56,2033-02-14
soda,91,2023-10-08
onions,22,2032-10-06
cereal,19,2029-12-04
onions,91,2028-02-02
bananas,36,2032-03-20
ice cream,7,2032-01-08
eggs,27,2033-08-10
eggs,66,2031-03-07
bread,61,2025-06-07
cheese,98,2023-02-22
soda,68,2033-06-18
cereal,22,2029-09-04
cookies,3,2025-05-25
ice cream,51,2035-12-25
juice,67,2030-05-30
soda,87,2030-06-27
chocolate,48,2025-04-06
apples,89,2027-02-05
soda,57,2028-06-16
carrots,72,2030-12-22
chocolate,58,2031-04-01
onions,21,2031-07-30
cookies,41,2024-02-27
carrots,37,2036-03-23
carrots,33,2035-11-29
chocolate,93,2032-11-29
carrots,76,2031-06-21
ice cream,90,2023-04-30
soda,42,2029-12-19
chocolate,34,2031-03-14
potatoes,70,2033-09-14
cereal,26,2030-04-24
eggs,35,2026-05-27
chicken,58,2035-12-26
soda,82,2029-05-01
pasta,5,2033-11-16
yogurt,57,2026-03-14
chocolate,62,2035-03-18
chocolate,59,2023-11-02
yogurt,21,2034-05-02
milk,26,2033-09-26
cheese,59,2028-03-15
bananas,79,2032-02-10
milk,83,2025-12-13
cereal,55,2026-01-05
yogurt,33,2034-10-16
rice,29,2026-05-02
yogurt,7,2028-10-23
rice,93,2024-09-04
rice,3,2026-04-11
bananas,36,2030-07-12
chicken,6,2023-11-23
soda,66,2023-11-25
carrots,30,2023-05-02
juice,57,2035-05-16
pasta,71,2023-11-12
soda,81,2034-11-02
eggs,92,2023-10-27
juice,34,2031-03-14
soda,9,2029-09-01
eggs,19,2029-01-30
cheese,12,2027-08-19
tomatoes,41,2025-02-12
juice,26,2023-10-05
carrots,46,2035-02-03
tomatoes,81,2027-05-10
cheese,79,2027-05-06
bread,44,2029-08-14
yogurt,53,2029-03-23
milk,76,2026-04-03
cookies,77,2035-07-24
ice cream,74,2034-07-27
yogurt,4,2035-04-17
pasta,14,2024-02-02
bananas,51,2032-08-25
cheese,73,2027-10-15
chicken,34,2024-12-08
rice,87,2034-04-26
apples,73,2033-04-18
rice,76,2031-11-03
yogurt,57,2036-01-18
juice,73,2028-01-30
rice,15,2029-07-16
cheese,66,2027-07-03
chocolate,63,2029-01-09
eggs,51,2034-11-25
cereal,35,2026-10-19
juice,5,2028-02-13
chicken,35,2030-11-18
carrots,29,2024-03-23
potatoes,52,2030-10-11
onions,96,2032-12-08
onions,70,2035-12-18
potatoes,18,2023-11-22
juice,10,2036-02-08
yogurt,61,2029-05-17
milk,31,2035-07-31
bananas,77,2026-05-30
yogurt,62,2024-01-09
yogurt,1,2025-12-10
yogurt,31,2034-03-21
ice cream,67,2035-12-05
potatoes,79,2023-10-01
cereal,72,2028-06-01
soda,70,2036-03-09
chocolate,4,2027-09-12
ice cream,48,2030-06-26
rice,84,2028-12-13
carrots,19,2024-11-07
rice,36,2024-01-04
potatoes,66,2023-09-01
ice cream,86,2023-08-04
cereal,36,2029-06-15
soda,2,2031-02-10
ice cream,11,2035-05-13
bananas,19,2036-08-09
cookies,47,2026-07-22
bananas,4,2029-07-28
apples,49,2033-10-03
ice cream,27,2024-08-17
cereal,37,2036-03-23
bread,30,2027-07-30
ice cream,15,2035-10-23
milk,76,2029-11-27
carrots,83,2035-01-13
eggs,35,2031-12-29
carrots,71,2030-11-06
bread,71,2028-12-31
milk,9,2034-04-30
ice cream,22,2023-04-14
apples,49,2026-10-16
milk,28,2023-11-04
onions,54,2033-06-15
carrots,5,2028-05-30
yogurt,19,2028-04-19
rice,90,2025-03-31
bread,25,2031-05-19
tomatoes,65,2027-06-16
cheese,9,2027-03-04
ice cream,10,2036-06-05
onions,92,2023-10-27
tomatoes,70,2034-07-26
rice,59,2033-05-15
yogurt,88,2035-06-27
chicken,41,2031-03-05
soda,68,2029-07-29
chicken,15,2034-07-06
eggs,63,2024-07-03
bananas,91,2035-02-28
pasta,67,2031-07-26
bananas,51,2027-09-16
potatoes,17,2025-09-08
cereal,73,2032-07-07
onions,55,2034-03-19
cereal,54,2024-12-13
tomatoes,38,2031-12-06
cookies,77,2026-09-15
cheese,58,2026-04-18
carrots,60,2025-12-27
pasta,24,2025-01-10
yogurt,1,2030-04-13
onions,65,2034-11-22
eggs,19,2029-02-05
cheese,25,2023-06-13
ice cream,29,2031-10-07
soda,48,2029-09-16
cookies,54,2025-11-11
cheese,79,2030-04-06
cereal,55,2035-08-26
soda,5,2035-02-11
cookies,25,2023-10-12
bananas,20,2026-08-22
chicken,32,2023-03-17
pasta,22,2027-06-08
yogurt,29,2027-08-18
pasta,16,2033-02-07
pasta,56,2024-02-23
bananas,92,2025-03-09
eggs,78,2025-05-01
potatoes,70,2031-02-08
apples,61,2036-09-05
juice,68,2035-05-31
ice cream,56,2029-03-13
soda,16,2032-05-07
chocolate,72,2024-07-31
bread,71,2028-12-31
potatoes,6,2023-11-23
tomatoes,41,2034-03-02
rice,67,2034-10-05
carrots,73,2025-05-24
eggs,65,2031-06-09
apples,41,2033-08-04
cookies,71,2034-01-28
yogurt,70,2029-08-17
tomatoes,13,2033-12-29
onions,17,2030-07-29
cheese,20,2030-03-26
milk,89,2023-02-15
apples,64,2029-05-15
yogurt,87,2032-11-27
potatoes,36,2034-11-08
carrots,62,2023-07-27
chicken,45,2024-07-26
chocolate,76,2033-12-03
juice,96,2034-11-15
eggs,15,2027-08-04
milk,59,2030-09-07
ice cream,58,2035-05-14
ice cream,43,2035-08-31
rice,23,2032-07-30
carrots,27,2024-03-22
ice cream,57,2026-07-23
cookies,94,2026-10-12
chocolate,72,2024-08-06
ice cream,48,2031-02-07
tomatoes,92,2029-03-31
carrots,7,2032-03-27
eggs,66,2036-05-20
pasta,62,2033-04-20
ice cream,11,2029-04-07
bread,22,2025-10-14
eggs,48,2026-06-22
ice cream,35,2032-11-07
potatoes,77,2024-02-21
onions,42,2033-12-10
pasta,61,2034-09-15
ice cream,44,2029-10-05
ice cream,23,2026-02-17
ice cream,71,2031-12-13
chocolate,36,2034-11-08
apples,46,2035-11-08
soda,42,2026-12-25
ice cream,11,2028-08-26
pasta,51,2025-06-12
potatoes,39,2025-06-21
chocolate,37,2035-12-11
yogurt,1,2034-11-07
soda,41,2027-12-12
carrots,18,2027-08-10
onions,36,2029-04-27
potatoes,89,2032-12-10
chicken,83,2030-08-18
bananas,25,2025-03-13
eggs,54,2030-10-20
milk,23,2024-06-25
pasta,88,2031-04-08
juice,65,2032-04-24
milk,49,2031-08-08
tomatoes,64,2033-12-06
tomatoes,32,2027-08-24
ice cream,39,2031-09-19
apples,92,2033-11-08
rice,4,2032-02-20
soda,57,2023-07-19
bread,77,2026-01-21
cereal,23,2034-08-14
onions,71,2028-12-09
bananas,44,2030-06-21
cheese,91,2034-06-07
yogurt,20,2028-05-25
apples,98,2026-06-02
eggs,20,2035-01-24
tomatoes,87,2027-06-04
tomatoes,36,2035-04-07
onions,96,2023-09-19
eggs,87,2027-12-18
chocolate,72,2027-08-20
carrots,93,2027-12-25
juice,34,2024-05-16
cereal,92,2024-04-24
soda,85,2034-05-22
bananas,77,2027-01-25
bananas,97,2029-11-30
potatoes,17,2033-06-22
apples,18,2034-07-17
eggs,66,2028-08-29
bananas,91,2028-04-13
ice cream,69,2035-01-15
bread,22,2023-03-14
eggs,57,2032-03-24
apples,18,2024-11-18
rice,20,2024-06-22
rice,46,2026-12-04
yogurt,72,2035-12-14
chicken,55,2034-09-02
chicken,43,2028-10-04
bread,71,2035-08-14
carrots,33,2025-10-23
pasta,68,2024-06-20
bread,89,2023-12-06
potatoes,98,2028-02-04
cereal,5,2025-03-24
pasta,91,2036-04-16
cookies,60,2028-02-06
bananas,95,2036-08-16
milk,58,2031-11-20
rice,79,2032-06-29
cheese,28,2032-02-24
chicken,9,2023-05-06
cookies,20,2023-08-01
bread,7,2032-01-04
pasta,37,2026-06-05
onions,46,2029-03-05
pasta,78,2031-04-12
cereal,89,2032-02-03
chicken,33,2023-02-28
rice,88,2028-08-06
eggs,47,2027-06-03
chicken,52,2024-10-26
potatoes,84,2028-09-23
potatoes,26,2030-03-01
cheese,29,2024-04-17
soda,52,2023-11-29
chicken,85,2035-07-22
onions,23,2030-10-01
bananas,86,2034-01-13
bread,88,2033-04-11
cookies,25,2028-03-19
cheese,36,2028-03-02
tomatoes,31,2031-04-07
eggs,2,2031-01-24
milk,85,2032-03-23
chocolate,89,2026-04-24
yogurt,13,2031-03-15
ice cream,11,2028-02-09
ice cream,19,2023-03-06
yogurt,6,2026-08-13
apples,30,2024-08-01
apples,10,2033-08-22
bananas,51,2023-10-30
cheese,82,2027-05-18
chicken,94,2029-05-09
potatoes,77,2034-12-25
chocolate,22,2023-03-14
cereal,5,2026-06-14
bread,88,2033-11-02
milk,49,2030-06-22
milk,14,2023-03-15
yogurt,41,2032-08-29
onions,47,2027-03-02
cheese,36,2029-12-05
juice,34,2026-11-15
tomatoes,1,2025-03-10
juice,51,2028-10-01
rice,91,2030-12-23
cookies,43,2030-03-09
chicken,19,2029-01-30
eggs,7,2030-08-25
cookies,54,2034-10-28
cereal,20,2030-01-21
carrots,85,2025-09-19
eggs,94,2026-04-25
milk,33,2034-06-11
rice,16,2036-08-29
apples,21,2028-09-02
juice,48,2025-04-06
ice cream,92,2024-12-22
yogurt,85,2028-08-14
milk,35,2032-01-16
milk,76,2036-01-13
bread,55,2031-03-04
carrots,75,2030-05-15
ice cream,62,2029-01-11
tomatoes,87,2027-12-26
ice cream,16,2025-10-06
bananas,84,2031-10-20
carrots,54,2025-06-24
bread,19,2028-05-06
soda,9,2029-09-01
tomatoes,1,2023-09-11
rice,65,2023-11-19
eggs,32,2036-07-21
chicken,18,2026-07-29
bananas,25,2030-11-23
milk,40,2034-10-26
bread,5,2024-02-10
apples,89,2034-11-28
bread,25,2030-02-27
cereal,38,2031-08-27
yogurt,2,2034-01-04
ice cream,36,2036-01-22
onions,35,2035-02-18
apples,65,2031-08-25
eggs,89,2032-01-17
chicken,43,2029-06-24
tomatoes,43,2036-03-03
ice cream,99,2032-09-13
chicken,45,2036-07-14
apples,9,2029-05-18
cheese,37,2024-08-25
milk,12,2029-03-30
pasta,13,2036-01-05
bananas,62,2026-10-31
apples,24,2026-10-14
soda,15,2035-01-25
potatoes,77,2034-12-25
milk,66,2031-05-04
rice,78,2035-12-16
chicken,87,2024-06-04
bread,58,2030-10-04
rice,5,2023-05-31
cheese,30,2030-07-02
chicken,13,2034-08-05
bananas,33,2024-02-01
cheese,31,2036-02-14
cookies,56,2026-12-31
